,index,wid,game,image,responses,remembered_outcome,category_1,category_2,outcome,outcome_mem_difference,item
1169,1349,w4b34871,5,Object_Yellow,"{""Q0"":""-5""}",-5.0,Object,Yellow,-4,1.0,Object_Yellow
1170,1350,w29215b1,1,Food_Yellow,"{""Q0"":""-3""}",-3.0,Food,Yellow,6,9.0,Food_Yellow
1171,1351,w29215b1,1,Food_Blue,"{""Q0"":""+4""}",4.0,Food,Blue,-9,-13.0,Food_Blue
1172,1352,w29215b1,1,Food_Green,"{""Q0"":""-3""}",-3.0,Food,Green,8,11.0,Food_Green
1173,1353,w29215b1,1,Object_Yellow,"{""Q0"":""-5""}",-5.0,Object,Yellow,-3,2.0,Object_Yellow
1174,1354,w29215b1,1,Object_Blue,"{""Q0"":""+2""}",2.0,Object,Blue,4,2.0,Object_Blue
1175,1355,w29215b1,1,Scene_Yellow,"{""Q0"":""+4""}",4.0,Scene,Yellow,-5,-9.0,Scene_Yellow
1176,1356,w29215b1,2,Animal_Red,"{""Q0"":""-8""}",-8.0,Animal,Red,7,15.0,Animal_Red
1177,1357,w29215b1,2,Animal_Blue,"{""Q0"":""-3""}",-3.0,Animal,Blue,-8,-5.0,Animal_Blue
1178,1358,w29215b1,2,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,3,1.0,Animal_Yellow
1179,1359,w29215b1,2,Scene_Red,"{""Q0"":""-4""}",-4.0,Scene,Red,-6,-2.0,Scene_Red
1180,1360,w29215b1,2,Scene_Blue,"{""Q0"":""-4""}",-4.0,Scene,Blue,4,8.0,Scene_Blue
1181,1361,w29215b1,2,Food_Red,"{""Q0"":""+5""}",5.0,Food,Red,-2,-7.0,Food_Red
1182,1362,w29215b1,3,Object_Yellow,"{""Q0"":""-4""}",-4.0,Object,Yellow,-4,0.0,Object_Yellow
1183,1363,w29215b1,3,Object_Green,"{""Q0"":""-3""}",-3.0,Object,Green,-6,-3.0,Object_Green
1184,1364,w29215b1,3,Object_Red,"{""Q0"":""-8""}",-8.0,Object,Red,8,16.0,Object_Red
1185,1365,w29215b1,3,Scene_Yellow,"{""Q0"":""-4""}",-4.0,Scene,Yellow,-2,2.0,Scene_Yellow
1186,1366,w29215b1,3,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,1,0.0,Scene_Green
1187,1367,w29215b1,3,Food_Yellow,"{""Q0"":""-5""}",-5.0,Food,Yellow,5,10.0,Food_Yellow
1188,1368,w29215b1,4,Scene_Green,"{""Q0"":""-7""}",-7.0,Scene,Green,-7,0.0,Scene_Green
1189,1369,w29215b1,4,Scene_Blue,"{""Q0"":""-6""}",-6.0,Scene,Blue,9,15.0,Scene_Blue
1190,1370,w29215b1,4,Scene_Red,"{""Q0"":""+9""}",9.0,Scene,Red,-6,-15.0,Scene_Red
1191,1371,w29215b1,4,Object_Green,"{""Q0"":""-5""}",-5.0,Object,Green,5,10.0,Object_Green
1192,1372,w29215b1,4,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-1,0.0,Object_Blue
1193,1373,w29215b1,4,Animal_Green,"{""Q0"":""-4""}",-4.0,Animal,Green,4,8.0,Animal_Green
1194,1374,w29215b1,5,Animal_Red,"{""Q0"":""-5""}",-5.0,Animal,Red,-7,-2.0,Animal_Red
1195,1375,w29215b1,5,Animal_Blue,"{""Q0"":""-6""}",-6.0,Animal,Blue,6,12.0,Animal_Blue
1196,1376,w29215b1,5,Animal_Green,"{""Q0"":""+4""}",4.0,Animal,Green,4,0.0,Animal_Green
1197,1377,w29215b1,5,Food_Red,"{""Q0"":""-5""}",-5.0,Food,Red,8,13.0,Food_Red
1198,1378,w29215b1,5,Food_Blue,"{""Q0"":""-9""}",-9.0,Food,Blue,-9,0.0,Food_Blue
1199,1379,w29215b1,5,Object_Red,"{""Q0"":""-5""}",-5.0,Object,Red,-5,0.0,Object_Red
1200,1380,wf9cb312,1,Scene_Red,"{""Q0"":""+7""}",7.0,Scene,Red,7,0.0,Scene_Red
1201,1381,wf9cb312,1,Scene_Green,"{""Q0"":""-9""}",-9.0,Scene,Green,-9,0.0,Scene_Green
1202,1382,wf9cb312,1,Scene_Yellow,"{""Q0"":""+5""}",5.0,Scene,Yellow,5,0.0,Scene_Yellow
1203,1383,wf9cb312,1,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,-2,0.0,Object_Red
1204,1384,wf9cb312,1,Object_Green,"{""Q0"":""+8""}",8.0,Object,Green,8,0.0,Object_Green
1205,1385,wf9cb312,1,Food_Red,"{""Q0"":""-5""}",-5.0,Food,Red,-6,-1.0,Food_Red
1206,1386,wf9cb312,2,Animal_Yellow,"{""Q0"":""-2""}",-2.0,Animal,Yellow,-7,-5.0,Animal_Yellow
1207,1387,wf9cb312,2,Animal_Blue,"{""Q0"":""+4""}",4.0,Animal,Blue,3,-1.0,Animal_Blue
1208,1388,wf9cb312,2,Animal_Red,"{""Q0"":""+9""}",9.0,Animal,Red,6,-3.0,Animal_Red
1209,1389,wf9cb312,2,Object_Yellow,"{""Q0"":""+8""}",8.0,Object,Yellow,9,1.0,Object_Yellow
1210,1390,wf9cb312,2,Object_Blue,"{""Q0"":""-2""}",-2.0,Object,Blue,-2,0.0,Object_Blue
1211,1391,wf9cb312,2,Scene_Yellow,"{""Q0"":""-5""}",-5.0,Scene,Yellow,-8,-3.0,Scene_Yellow
1212,1392,wf9cb312,3,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-2,0.0,Food_Blue
1213,1393,wf9cb312,3,Food_Green,"{""Q0"":""-8""}",-8.0,Food,Green,-6,2.0,Food_Green
1214,1394,wf9cb312,3,Food_Yellow,"{""Q0"":""+7""}",7.0,Food,Yellow,7,0.0,Food_Yellow
1215,1395,wf9cb312,3,Scene_Blue,"{""Q0"":""-4""}",-4.0,Scene,Blue,-3,1.0,Scene_Blue
1216,1396,wf9cb312,3,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,1,3.0,Scene_Green
1217,1397,wf9cb312,3,Object_Blue,"{""Q0"":""-2""}",-2.0,Object,Blue,4,6.0,Object_Blue
1218,1398,wf9cb312,4,Animal_Red,"{""Q0"":""-7""}",-7.0,Animal,Red,-7,0.0,Animal_Red
1219,1399,wf9cb312,4,Animal_Green,"{""Q0"":""-5""}",-5.0,Animal,Green,-5,0.0,Animal_Green
1220,1400,wf9cb312,4,Animal_Blue,"{""Q0"":""+3""}",3.0,Animal,Blue,8,5.0,Animal_Blue
1221,1401,wf9cb312,4,Food_Red,"{""Q0"":""+5""}",5.0,Food,Red,-3,-8.0,Food_Red
1222,1402,wf9cb312,4,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,2,0.0,Food_Green
1223,1403,wf9cb312,4,Scene_Red,"{""Q0"":""+7""}",7.0,Scene,Red,9,2.0,Scene_Red
1224,1404,wf9cb312,5,Object_Yellow,"{""Q0"":""-5""}",-5.0,Object,Yellow,-5,0.0,Object_Yellow
1225,1405,wf9cb312,5,Object_Green,"{""Q0"":""-3""}",-3.0,Object,Green,3,6.0,Object_Green
1226,1406,wf9cb312,5,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,4,6.0,Object_Red
1227,1407,wf9cb312,5,Animal_Yellow,"{""Q0"":""-4""}",-4.0,Animal,Yellow,8,12.0,Animal_Yellow
1228,1408,wf9cb312,5,Animal_Green,"{""Q0"":""+7""}",7.0,Animal,Green,-9,-16.0,Animal_Green
1229,1409,wf9cb312,5,Food_Yellow,"{""Q0"":""-7""}",-7.0,Food,Yellow,-7,0.0,Food_Yellow
1230,1410,w2f45fb6,1,Animal_Green,"{""Q0"":""+9""}",9.0,Animal,Green,-4,-13.0,Animal_Green
1231,1411,w2f45fb6,1,Animal_Blue,"{""Q0"":""+7""}",7.0,Animal,Blue,3,-4.0,Animal_Blue
1232,1412,w2f45fb6,1,Animal_Yellow,"{""Q0"":""""}",,Animal,Yellow,2,,Animal_Yellow
1233,1413,w2f45fb6,1,Scene_Green,"{""Q0"":""""}",,Scene,Green,9,,Scene_Green
1234,1414,w2f45fb6,1,Scene_Blue,"{""Q0"":""-7""}",-7.0,Scene,Blue,-6,1.0,Scene_Blue
1235,1415,w2f45fb6,1,Food_Green,"{""Q0"":""""}",,Food,Green,-8,,Food_Green
1236,1416,w2f45fb6,2,Food_Yellow,"{""Q0"":""-8""}",-8.0,Food,Yellow,-8,0.0,Food_Yellow
1237,1417,w2f45fb6,2,Food_Blue,"{""Q0"":""+8""}",8.0,Food,Blue,6,-2.0,Food_Blue
1238,1418,w2f45fb6,2,Food_Red,"{""Q0"":""+6""}",6.0,Food,Red,7,1.0,Food_Red
1239,1419,w2f45fb6,2,Object_Yellow,"{""Q0"":""""}",,Object,Yellow,9,,Object_Yellow
1240,1420,w2f45fb6,2,Object_Blue,"{""Q0"":""-4""}",-4.0,Object,Blue,-4,0.0,Object_Blue
1241,1421,w2f45fb6,2,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,-2,-1.0,Scene_Yellow
1242,1422,w2f45fb6,3,Food_Green,"{""Q0"":""-6""}",-6.0,Food,Green,-6,0.0,Food_Green
1243,1423,w2f45fb6,3,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,-3,-1.0,Food_Yellow
1244,1424,w2f45fb6,3,Food_Red,"{""Q0"":""+8""}",8.0,Food,Red,8,0.0,Food_Red
1245,1425,w2f45fb6,3,Animal_Green,"{""Q0"":""-3""}",-3.0,Animal,Green,-4,-1.0,Animal_Green
1246,1426,w2f45fb6,3,Animal_Yellow,"{""Q0"":""+5""}",5.0,Animal,Yellow,5,0.0,Animal_Yellow
1247,1427,w2f45fb6,3,Object_Green,"{""Q0"":""+9""}",9.0,Object,Green,9,0.0,Object_Green
1248,1428,w2f45fb6,4,Scene_Red,"{""Q0"":""-5""}",-5.0,Scene,Red,-5,0.0,Scene_Red
1249,1429,w2f45fb6,4,Scene_Yellow,"{""Q0"":""-7""}",-7.0,Scene,Yellow,-7,0.0,Scene_Yellow
1250,1430,w2f45fb6,4,Scene_Green,"{""Q0"":""+8""}",8.0,Scene,Green,9,1.0,Scene_Green
1251,1431,w2f45fb6,4,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,-3,-1.0,Object_Red
1252,1432,w2f45fb6,4,Object_Yellow,"{""Q0"":""+4""}",4.0,Object,Yellow,4,0.0,Object_Yellow
1253,1433,w2f45fb6,4,Animal_Red,"{""Q0"":""+6""}",6.0,Animal,Red,6,0.0,Animal_Red
1254,1434,w2f45fb6,5,Object_Blue,"{""Q0"":""-8""}",-8.0,Object,Blue,-8,0.0,Object_Blue
1255,1435,w2f45fb6,5,Object_Red,"{""Q0"":""+8""}",8.0,Object,Red,9,1.0,Object_Red
1256,1436,w2f45fb6,5,Object_Green,"{""Q0"":""-4""}",-4.0,Object,Green,-4,0.0,Object_Green
1257,1437,w2f45fb6,5,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,2,0.0,Animal_Blue
1258,1438,w2f45fb6,5,Animal_Red,"{""Q0"":""-4""}",-4.0,Animal,Red,-3,1.0,Animal_Red
1259,1439,w2f45fb6,5,Food_Blue,"{""Q0"":""+6""}",6.0,Food,Blue,7,1.0,Food_Blue
1260,1440,wdabae0a,1,Food_Red,"{""Q0"":""+3""}",3.0,Food,Red,-8,-11.0,Food_Red
1261,1441,wdabae0a,1,Food_Blue,"{""Q0"":""+7""}",7.0,Food,Blue,7,0.0,Food_Blue
1262,1442,wdabae0a,1,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,3,5.0,Food_Yellow
1263,1443,wdabae0a,1,Animal_Red,"{""Q0"":""+4""}",4.0,Animal,Red,9,5.0,Animal_Red
1264,1444,wdabae0a,1,Animal_Blue,"{""Q0"":""+9""}",9.0,Animal,Blue,-5,-14.0,Animal_Blue
1265,1445,wdabae0a,1,Scene_Red,"{""Q0"":""+6""}",6.0,Scene,Red,-2,-8.0,Scene_Red
1266,1446,wdabae0a,2,Scene_Blue,"{""Q0"":""-7""}",-7.0,Scene,Blue,7,14.0,Scene_Blue
1267,1447,wdabae0a,2,Scene_Green,"{""Q0"":""+4""}",4.0,Scene,Green,-4,-8.0,Scene_Green
1268,1448,wdabae0a,2,Scene_Red,"{""Q0"":""-6""}",-6.0,Scene,Red,-6,0.0,Scene_Red
1269,1449,wdabae0a,2,Object_Blue,"{""Q0"":""+9""}",9.0,Object,Blue,-9,-18.0,Object_Blue
1270,1450,wdabae0a,2,Object_Green,"{""Q0"":""+4""}",4.0,Object,Green,5,1.0,Object_Green
1271,1451,wdabae0a,2,Food_Blue,"{""Q0"":""-3""}",-3.0,Food,Blue,3,6.0,Food_Blue
1272,1452,wdabae0a,3,Food_Yellow,"{""Q0"":""+4""}",4.0,Food,Yellow,7,3.0,Food_Yellow
1273,1453,wdabae0a,3,Food_Red,"{""Q0"":""-8""}",-8.0,Food,Red,-8,0.0,Food_Red
1274,1454,wdabae0a,3,Food_Green,"{""Q0"":""+4""}",4.0,Food,Green,4,0.0,Food_Green
1275,1455,wdabae0a,3,Object_Yellow,"{""Q0"":""+6""}",6.0,Object,Yellow,-6,-12.0,Object_Yellow
1276,1456,wdabae0a,3,Object_Red,"{""Q0"":""1""}",,Object,Red,1,,Object_Red
1277,1457,wdabae0a,3,Animal_Yellow,"{""Q0"":""+5""}",5.0,Animal,Yellow,-5,-10.0,Animal_Yellow
1278,1458,wdabae0a,4,Animal_Yellow,"{""Q0"":""-7""}",-7.0,Animal,Yellow,-7,0.0,Animal_Yellow
1279,1459,wdabae0a,4,Animal_Blue,"{""Q0"":""+4""}",4.0,Animal,Blue,6,2.0,Animal_Blue
1280,1460,wdabae0a,4,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,2,0.0,Animal_Green
1281,1461,wdabae0a,4,Scene_Yellow,"{""Q0"":""+8""}",8.0,Scene,Yellow,9,1.0,Scene_Yellow
1282,1462,wdabae0a,4,Scene_Blue,"{""Q0"":""+7""}",7.0,Scene,Blue,-4,-11.0,Scene_Blue
1283,1463,wdabae0a,4,Object_Yellow,"{""Q0"":""-5""}",-5.0,Object,Yellow,-3,2.0,Object_Yellow
1284,1464,wdabae0a,5,Object_Green,"{""Q0"":""+3""}",3.0,Object,Green,5,2.0,Object_Green
1285,1465,wdabae0a,5,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,6,8.0,Object_Red
1286,1466,wdabae0a,5,Object_Blue,"{""Q0"":""+6""}",6.0,Object,Blue,-9,-15.0,Object_Blue
1287,1467,wdabae0a,5,Animal_Green,"{""Q0"":""+4""}",4.0,Animal,Green,3,-1.0,Animal_Green
1288,1468,wdabae0a,5,Animal_Red,"{""Q0"":""-5""}",-5.0,Animal,Red,-4,1.0,Animal_Red
1289,1469,wdabae0a,5,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-7,-6.0,Food_Green
1290,1470,w65ed633,1,Food_Yellow,"{""Q0"":""+7""}",7.0,Food,Yellow,7,0.0,Food_Yellow
1291,1471,w65ed633,1,Food_Green,"{""Q0"":""+5""}",5.0,Food,Green,-5,-10.0,Food_Green
1292,1472,w65ed633,1,Food_Blue,"{""Q0"":""+4""}",4.0,Food,Blue,-4,-8.0,Food_Blue
1293,1473,w65ed633,1,Object_Yellow,"{""Q0"":""-9""}",-9.0,Object,Yellow,-9,0.0,Object_Yellow
1294,1474,w65ed633,1,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,1,0.0,Object_Green
1295,1475,w65ed633,1,Scene_Yellow,"{""Q0"":""+6""}",6.0,Scene,Yellow,6,0.0,Scene_Yellow
1296,1476,w65ed633,2,Scene_Blue,"{""Q0"":""-8""}",-8.0,Scene,Blue,-8,0.0,Scene_Blue
1297,1477,w65ed633,2,Scene_Yellow,"{""Q0"":""+7""}",7.0,Scene,Yellow,7,0.0,Scene_Yellow
1298,1478,w65ed633,2,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,3,5.0,Scene_Green
1299,1479,w65ed633,2,Food_Blue,"{""Q0"":""+9""}",9.0,Food,Blue,9,0.0,Food_Blue
1300,1480,w65ed633,2,Food_Yellow,"{""Q0"":""+6""}",6.0,Food,Yellow,-2,-8.0,Food_Yellow
1301,1481,w65ed633,2,Object_Blue,"{""Q0"":""+6""}",6.0,Object,Blue,-6,-12.0,Object_Blue
1302,1482,w65ed633,3,Animal_Red,"{""Q0"":""-5""}",-5.0,Animal,Red,-5,0.0,Animal_Red
1303,1483,w65ed633,3,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,2,0.0,Animal_Yellow
1304,1484,w65ed633,3,Animal_Blue,"{""Q0"":""+4""}",4.0,Animal,Blue,4,0.0,Animal_Blue
1305,1485,w65ed633,3,Object_Red,"{""Q0"":""+6""}",6.0,Object,Red,6,0.0,Object_Red
1306,1486,w65ed633,3,Object_Yellow,"{""Q0"":""-7""}",-7.0,Object,Yellow,-7,0.0,Object_Yellow
1307,1487,w65ed633,3,Food_Red,"{""Q0"":""-3""}",-3.0,Food,Red,-3,0.0,Food_Red
1308,1488,w65ed633,4,Object_Green,"{""Q0"":""-5""}",-5.0,Object,Green,-5,0.0,Object_Green
1309,1489,w65ed633,4,Object_Red,"{""Q0"":""-7""}",-7.0,Object,Red,9,16.0,Object_Red
1310,1490,w65ed633,4,Object_Blue,"{""Q0"":""+9""}",9.0,Object,Blue,-7,-16.0,Object_Blue
1311,1491,w65ed633,4,Scene_Green,"{""Q0"":""+4""}",4.0,Scene,Green,4,0.0,Scene_Green
1312,1492,w65ed633,4,Scene_Red,"{""Q0"":""-6""}",-6.0,Scene,Red,-6,0.0,Scene_Red
1313,1493,w65ed633,4,Animal_Green,"{""Q0"":""+3""}",3.0,Animal,Green,3,0.0,Animal_Green
1314,1494,w65ed633,5,Animal_Red,"{""Q0"":""-5""}",-5.0,Animal,Red,-7,-2.0,Animal_Red
1315,1495,w65ed633,5,Animal_Green,"{""Q0"":""+5""}",5.0,Animal,Green,5,0.0,Animal_Green
1316,1496,w65ed633,5,Animal_Yellow,"{""Q0"":""+3""}",3.0,Animal,Yellow,3,0.0,Animal_Yellow
1317,1497,w65ed633,5,Food_Red,"{""Q0"":""+9""}",9.0,Food,Red,9,0.0,Food_Red
1318,1498,w65ed633,5,Food_Green,"{""Q0"":""-8""}",-8.0,Food,Green,-8,0.0,Food_Green
1319,1499,w65ed633,5,Scene_Red,"{""Q0"":""-6""}",-6.0,Scene,Red,-6,0.0,Scene_Red
1320,1500,wcabe93e,1,Food_Yellow,"{""Q0"":""+6""}",6.0,Food,Yellow,-6,-12.0,Food_Yellow
1321,1501,wcabe93e,1,Food_Red,"{""Q0"":""+3""}",3.0,Food,Red,3,0.0,Food_Red
1322,1502,wcabe93e,1,Food_Green,"{""Q0"":""+6""}",6.0,Food,Green,5,-1.0,Food_Green
1323,1503,wcabe93e,1,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,7,9.0,Scene_Yellow
1324,1504,wcabe93e,1,Scene_Red,"{""Q0"":""-3""}",-3.0,Scene,Red,-4,-1.0,Scene_Red
1325,1505,wcabe93e,1,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-2,0.0,Object_Yellow
1326,1506,wcabe93e,2,Object_Green,"{""Q0"":""+3""}",3.0,Object,Green,-6,-9.0,Object_Green
1327,1507,wcabe93e,2,Object_Blue,"{""Q0"":""+8""}",8.0,Object,Blue,8,0.0,Object_Blue
1328,1508,wcabe93e,2,Object_Yellow,"{""Q0"":""-6""}",-6.0,Object,Yellow,-7,-1.0,Object_Yellow
1329,1509,wcabe93e,2,Animal_Green,"{""Q0"":""-2""}",-2.0,Animal,Green,5,7.0,Animal_Green
1330,1510,wcabe93e,2,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,-2,0.0,Animal_Blue
1331,1511,wcabe93e,2,Scene_Green,"{""Q0"":""+6""}",6.0,Scene,Green,4,-2.0,Scene_Green
1332,1512,wcabe93e,3,Scene_Red,"{""Q0"":""-5""}",-5.0,Scene,Red,-5,0.0,Scene_Red
1333,1513,wcabe93e,3,Scene_Yellow,"{""Q0"":""+3""}",3.0,Scene,Yellow,-8,-11.0,Scene_Yellow
1334,1514,wcabe93e,3,Scene_Blue,"{""Q0"":""+9""}",9.0,Scene,Blue,9,0.0,Scene_Blue
1335,1515,wcabe93e,3,Animal_Red,"{""Q0"":""+6""}",6.0,Animal,Red,-4,-10.0,Animal_Red
1336,1516,wcabe93e,3,Animal_Yellow,"{""Q0"":""+1""}",1.0,Animal,Yellow,1,0.0,Animal_Yellow
1337,1517,wcabe93e,3,Object_Red,"{""Q0"":""+6""}",6.0,Object,Red,6,0.0,Object_Red
1338,1518,wcabe93e,4,Object_Green,"{""Q0"":""+4""}",4.0,Object,Green,4,0.0,Object_Green
1339,1519,wcabe93e,4,Object_Blue,"{""Q0"":""+4""}",4.0,Object,Blue,2,-2.0,Object_Blue
1340,1520,wcabe93e,4,Object_Red,"{""Q0"":""-7""}",-7.0,Object,Red,-5,2.0,Object_Red
1341,1521,wcabe93e,4,Food_Green,"{""Q0"":""+6""}",6.0,Food,Green,6,0.0,Food_Green
1342,1522,wcabe93e,4,Food_Blue,"{""Q0"":""-7""}",-7.0,Food,Blue,-7,0.0,Food_Blue
1343,1523,wcabe93e,4,Animal_Green,"{""Q0"":""+4""}",4.0,Animal,Green,-8,-12.0,Animal_Green
1344,1524,wcabe93e,5,Animal_Blue,"{""Q0"":""+6""}",6.0,Animal,Blue,-6,-12.0,Animal_Blue
1345,1525,wcabe93e,5,Animal_Red,"{""Q0"":""-4""}",-4.0,Animal,Red,-3,1.0,Animal_Red
1346,1526,wcabe93e,5,Animal_Yellow,"{""Q0"":""+7""}",7.0,Animal,Yellow,7,0.0,Animal_Yellow
1347,1527,wcabe93e,5,Food_Blue,"{""Q0"":""-3""}",-3.0,Food,Blue,-4,-1.0,Food_Blue
1348,1528,wcabe93e,5,Food_Red,"{""Q0"":""+7""}",7.0,Food,Red,2,-5.0,Food_Red
1349,1529,wcabe93e,5,Scene_Blue,"{""Q0"":""+8""}",8.0,Scene,Blue,8,0.0,Scene_Blue
1350,1530,w950a999,1,Scene_Red,"{""Q0"":""-5""}",-5.0,Scene,Red,-7,-2.0,Scene_Red
1351,1531,w950a999,1,Scene_Yellow,"{""Q0"":""7""}",,Scene,Yellow,-5,,Scene_Yellow
1352,1532,w950a999,1,Scene_Green,"{""Q0"":""-3""}",-3.0,Scene,Green,8,11.0,Scene_Green
1353,1533,w950a999,1,Object_Red,"{""Q0"":""7""}",,Object,Red,-6,,Object_Red
1354,1534,w950a999,1,Object_Yellow,"{""Q0"":""7""}",,Object,Yellow,1,,Object_Yellow
1355,1535,w950a999,1,Animal_Red,"{""Q0"":""3""}",,Animal,Red,9,,Animal_Red
1356,1536,w950a999,2,Scene_Red,"{""Q0"":""-5""}",-5.0,Scene,Red,-7,-2.0,Scene_Red
1357,1537,w950a999,2,Scene_Blue,"{""Q0"":""7""}",,Scene,Blue,8,,Scene_Blue
1358,1538,w950a999,2,Scene_Yellow,"{""Q0"":""5""}",,Scene,Yellow,-3,,Scene_Yellow
1359,1539,w950a999,2,Food_Red,"{""Q0"":""4""}",,Food,Red,5,,Food_Red
1360,1540,w950a999,2,Food_Blue,"{""Q0"":""-8""}",-8.0,Food,Blue,-6,2.0,Food_Blue
1361,1541,w950a999,2,Object_Red,"{""Q0"":""4""}",,Object,Red,4,,Object_Red
1362,1542,w950a999,3,Object_Yellow,"{""Q0"":""9""}",,Object,Yellow,-8,,Object_Yellow
1363,1543,w950a999,3,Object_Green,"{""Q0"":""-6""}",-6.0,Object,Green,9,15.0,Object_Green
1364,1544,w950a999,3,Object_Blue,"{""Q0"":""4""}",,Object,Blue,-2,,Object_Blue
1365,1545,w950a999,3,Animal_Yellow,"{""Q0"":""-6""}",-6.0,Animal,Yellow,7,13.0,Animal_Yellow
1366,1546,w950a999,3,Animal_Green,"{""Q0"":""4""}",,Animal,Green,-4,,Animal_Green
1367,1547,w950a999,3,Food_Yellow,"{""Q0"":""8""}",,Food,Yellow,5,,Food_Yellow
1368,1548,w950a999,4,Food_Blue,"{""Q0"":""-4""}",-4.0,Food,Blue,6,10.0,Food_Blue
1369,1549,w950a999,4,Food_Red,"{""Q0"":""6""}",,Food,Red,-2,,Food_Red
1370,1550,w950a999,4,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,-5,-3.0,Food_Green
1371,1551,w950a999,4,Animal_Blue,"{""Q0"":""-8""}",-8.0,Animal,Blue,-8,0.0,Animal_Blue
1372,1552,w950a999,4,Animal_Red,"{""Q0"":""1""}",,Animal,Red,1,,Animal_Red
1373,1553,w950a999,4,Scene_Blue,"{""Q0"":""4""}",,Scene,Blue,4,,Scene_Blue
1374,1554,w950a999,5,Animal_Green,"{""Q0"":""-4""}",-4.0,Animal,Green,-7,-3.0,Animal_Green
1375,1555,w950a999,5,Animal_Blue,"{""Q0"":""6""}",,Animal,Blue,8,,Animal_Blue
1376,1556,w950a999,5,Animal_Yellow,"{""Q0"":""6""}",,Animal,Yellow,-4,,Animal_Yellow
1377,1557,w950a999,5,Object_Green,"{""Q0"":""6""}",,Object,Green,5,,Object_Green
1378,1558,w950a999,5,Object_Blue,"{""Q0"":""-4""}",-4.0,Object,Blue,-6,-2.0,Object_Blue
1379,1559,w950a999,5,Food_Green,"{""Q0"":""3""}",,Food,Green,3,,Food_Green
1380,1590,w2fdc513,1,Animal_Yellow,"{""Q0"":""-4""}",-4.0,Animal,Yellow,-6,-2.0,Animal_Yellow
1381,1591,w2fdc513,1,Animal_Green,"{""Q0"":""-5""}",-5.0,Animal,Green,-7,-2.0,Animal_Green
1382,1592,w2fdc513,1,Animal_Red,"{""Q0"":""-3""}",-3.0,Animal,Red,8,11.0,Animal_Red
1383,1593,w2fdc513,1,Scene_Yellow,"{""Q0"":""+5""}",5.0,Scene,Yellow,-4,-9.0,Scene_Yellow
1384,1594,w2fdc513,1,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,3,1.0,Scene_Green
1385,1595,w2fdc513,1,Object_Yellow,"{""Q0"":""+8""}",8.0,Object,Yellow,9,1.0,Object_Yellow
1386,1596,w2fdc513,2,Food_Blue,"{""Q0"":""+4""}",4.0,Food,Blue,4,0.0,Food_Blue
1387,1597,w2fdc513,2,Food_Green,"{""Q0"":""+3""}",3.0,Food,Green,-2,-5.0,Food_Green
1388,1598,w2fdc513,2,Food_Yellow,"{""Q0"":""+3""}",3.0,Food,Yellow,-3,-6.0,Food_Yellow
1389,1599,w2fdc513,2,Animal_Blue,"{""Q0"":""-5""}",-5.0,Animal,Blue,-6,-1.0,Animal_Blue
1390,1600,w2fdc513,2,Animal_Green,"{""Q0"":""+6""}",6.0,Animal,Green,9,3.0,Animal_Green
1391,1601,w2fdc513,2,Object_Blue,"{""Q0"":""-2""}",-2.0,Object,Blue,5,7.0,Object_Blue
1392,1602,w2fdc513,3,Scene_Yellow,"{""Q0"":""+4""}",4.0,Scene,Yellow,4,0.0,Scene_Yellow
1393,1603,w2fdc513,3,Scene_Blue,"{""Q0"":""+5""}",5.0,Scene,Blue,7,2.0,Scene_Blue
1394,1604,w2fdc513,3,Scene_Red,"{""Q0"":""-4""}",-4.0,Scene,Red,-8,-4.0,Scene_Red
1395,1605,w2fdc513,3,Animal_Yellow,"{""Q0"":""+8""}",8.0,Animal,Yellow,3,-5.0,Animal_Yellow
1396,1606,w2fdc513,3,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,-1,1.0,Animal_Blue
1397,1607,w2fdc513,3,Object_Yellow,"{""Q0"":""-8""}",-8.0,Object,Yellow,-6,2.0,Object_Yellow
