,index,wid,game,image,responses,remembered_outcome,category_1,category_2,outcome,outcome_mem_difference,item
1166,1436,wcbb66d9,5,Food_Blue,"{""Q0"":""-4""}",-4.0,Food,Blue,-3,1.0,Food_Blue
1167,1437,wcbb66d9,5,Scene_Red,"{""Q0"":""-7""}",-7.0,Scene,Red,-9,-2.0,Scene_Red
1168,1438,wcbb66d9,5,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,1,0.0,Scene_Yellow
1169,1439,wcbb66d9,5,Animal_Red,"{""Q0"":""+9""}",9.0,Animal,Red,8,-1.0,Animal_Red
1170,1470,w24cc88c,1,Food_Yellow,"{""Q0"":""+7""}",7.0,Food,Yellow,7,0.0,Food_Yellow
1171,1471,w24cc88c,1,Food_Blue,"{""Q0"":""+6""}",6.0,Food,Blue,6,0.0,Food_Blue
1172,1472,w24cc88c,1,Food_Green,"{""Q0"":""-8""}",-8.0,Food,Green,-8,0.0,Food_Green
1173,1473,w24cc88c,1,Scene_Yellow,"{""Q0"":""+5""}",5.0,Scene,Yellow,5,0.0,Scene_Yellow
1174,1474,w24cc88c,1,Scene_Blue,"{""Q0"":""-4""}",-4.0,Scene,Blue,-4,0.0,Scene_Blue
1175,1475,w24cc88c,1,Object_Yellow,"{""Q0"":""-9""}",-9.0,Object,Yellow,-9,0.0,Object_Yellow
1176,1476,w24cc88c,2,Scene_Green,"{""Q0"":""+8""}",8.0,Scene,Green,8,0.0,Scene_Green
1177,1477,w24cc88c,2,Scene_Red,"{""Q0"":""-3""}",-3.0,Scene,Red,-3,0.0,Scene_Red
1178,1478,w24cc88c,2,Scene_Yellow,"{""Q0"":""-6""}",-6.0,Scene,Yellow,-6,0.0,Scene_Yellow
1179,1479,w24cc88c,2,Object_Green,"{""Q0"":""-9""}",-9.0,Object,Green,-9,0.0,Object_Green
1180,1480,w24cc88c,2,Object_Red,"{""Q0"":""+7""}",7.0,Object,Red,7,0.0,Object_Red
1181,1481,w24cc88c,2,Food_Green,"{""Q0"":""+4""}",4.0,Food,Green,4,0.0,Food_Green
1182,1482,w24cc88c,3,Food_Yellow,"{""Q0"":""+4""}",4.0,Food,Yellow,6,2.0,Food_Yellow
1183,1483,w24cc88c,3,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,2,0.0,Food_Blue
1184,1484,w24cc88c,3,Food_Red,"{""Q0"":""-8""}",-8.0,Food,Red,-7,1.0,Food_Red
1185,1485,w24cc88c,3,Object_Yellow,"{""Q0"":""+6""}",6.0,Object,Yellow,4,-2.0,Object_Yellow
1186,1486,w24cc88c,3,Object_Blue,"{""Q0"":""-3""}",-3.0,Object,Blue,-3,0.0,Object_Blue
1187,1487,w24cc88c,3,Animal_Yellow,"{""Q0"":""-7""}",-7.0,Animal,Yellow,-8,-1.0,Animal_Yellow
1188,1488,w24cc88c,4,Animal_Red,"{""Q0"":""+6""}",6.0,Animal,Red,-6,-12.0,Animal_Red
1189,1489,w24cc88c,4,Animal_Blue,"{""Q0"":""+4""}",4.0,Animal,Blue,9,5.0,Animal_Blue
1190,1490,w24cc88c,4,Animal_Yellow,"{""Q0"":""-9""}",-9.0,Animal,Yellow,-7,2.0,Animal_Yellow
1191,1491,w24cc88c,4,Scene_Red,"{""Q0"":""-6""}",-6.0,Scene,Red,3,9.0,Scene_Red
1192,1492,w24cc88c,4,Scene_Blue,"{""Q0"":""+6""}",6.0,Scene,Blue,-2,-8.0,Scene_Blue
1193,1493,w24cc88c,4,Food_Red,"{""Q0"":""+4""}",4.0,Food,Red,4,0.0,Food_Red
1194,1494,w24cc88c,5,Animal_Green,"{""Q0"":""-9""}",-9.0,Animal,Green,6,15.0,Animal_Green
1195,1495,w24cc88c,5,Animal_Red,"{""Q0"":""-4""}",-4.0,Animal,Red,-4,0.0,Animal_Red
1196,1496,w24cc88c,5,Animal_Blue,"{""Q0"":""+6""}",6.0,Animal,Blue,-3,-9.0,Animal_Blue
1197,1497,w24cc88c,5,Object_Green,"{""Q0"":""-8""}",-8.0,Object,Green,-9,-1.0,Object_Green
1198,1498,w24cc88c,5,Object_Red,"{""Q0"":""-8""}",-8.0,Object,Red,5,13.0,Object_Red
1199,1499,w24cc88c,5,Scene_Green,"{""Q0"":""+3""}",3.0,Scene,Green,8,5.0,Scene_Green
1200,1500,wed354d9,1,Animal_Red,"{""Q0"":""-8""}",-8.0,Animal,Red,8,16.0,Animal_Red
1201,1501,wed354d9,1,Animal_Blue,"{""Q0"":""-3""}",-3.0,Animal,Blue,-9,-6.0,Animal_Blue
1202,1502,wed354d9,1,Animal_Yellow,"{""Q0"":""-5""}",-5.0,Animal,Yellow,6,11.0,Animal_Yellow
1203,1503,wed354d9,1,Object_Red,"{""Q0"":""-6""}",-6.0,Object,Red,-7,-1.0,Object_Red
1204,1504,wed354d9,1,Object_Blue,"{""Q0"":""-7""}",-7.0,Object,Blue,1,8.0,Object_Blue
1205,1505,wed354d9,1,Scene_Red,"{""Q0"":""-9""}",-9.0,Scene,Red,-3,6.0,Scene_Red
1206,1506,wed354d9,2,Food_Yellow,"{""Q0"":""1""}",,Food,Yellow,8,,Food_Yellow
1207,1507,wed354d9,2,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-9,-8.0,Food_Green
1208,1508,wed354d9,2,Food_Red,"{""Q0"":""-5""}",-5.0,Food,Red,5,10.0,Food_Red
1209,1509,wed354d9,2,Object_Yellow,"{""Q0"":""-9""}",-9.0,Object,Yellow,-4,5.0,Object_Yellow
1210,1510,wed354d9,2,Object_Green,"{""Q0"":""-8""}",-8.0,Object,Green,3,11.0,Object_Green
1211,1511,wed354d9,2,Scene_Yellow,"{""Q0"":""-8""}",-8.0,Scene,Yellow,-6,2.0,Scene_Yellow
1212,1512,wed354d9,3,Scene_Green,"{""Q0"":""2""}",,Scene,Green,8,,Scene_Green
1213,1513,wed354d9,3,Scene_Blue,"{""Q0"":""""}",,Scene,Blue,-9,,Scene_Blue
1214,1514,wed354d9,3,Scene_Red,"{""Q0"":""""}",,Scene,Red,4,,Scene_Red
1215,1515,wed354d9,3,Object_Green,"{""Q0"":""""}",,Object,Green,-5,,Object_Green
1216,1516,wed354d9,3,Object_Blue,"{""Q0"":""""}",,Object,Blue,3,,Object_Blue
1217,1517,wed354d9,3,Animal_Green,"{""Q0"":""""}",,Animal,Green,-7,,Animal_Green
1218,1518,wed354d9,4,Food_Yellow,"{""Q0"":""1""}",,Food,Yellow,-6,,Food_Yellow
1219,1519,wed354d9,4,Food_Red,"{""Q0"":""1""}",,Food,Red,7,,Food_Red
1220,1520,wed354d9,4,Food_Green,"{""Q0"":""1""}",,Food,Green,-4,,Food_Green
1221,1521,wed354d9,4,Animal_Yellow,"{""Q0"":""5""}",,Animal,Yellow,5,,Animal_Yellow
1222,1522,wed354d9,4,Animal_Red,"{""Q0"":""5""}",,Animal,Red,-9,,Animal_Red
1223,1523,wed354d9,4,Object_Yellow,"{""Q0"":""4""}",,Object,Yellow,2,,Object_Yellow
1224,1524,wed354d9,5,Scene_Blue,"{""Q0"":""-7""}",-7.0,Scene,Blue,-7,0.0,Scene_Blue
1225,1525,wed354d9,5,Scene_Green,"{""Q0"":""-4""}",-4.0,Scene,Green,3,7.0,Scene_Green
1226,1526,wed354d9,5,Scene_Yellow,"{""Q0"":""-5""}",-5.0,Scene,Yellow,6,11.0,Scene_Yellow
1227,1527,wed354d9,5,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,8,9.0,Animal_Blue
1228,1528,wed354d9,5,Animal_Green,"{""Q0"":""-3""}",-3.0,Animal,Green,-9,-6.0,Animal_Green
1229,1529,wed354d9,5,Food_Blue,"{""Q0"":""-6""}",-6.0,Food,Blue,-2,4.0,Food_Blue
1230,1530,w0e7fb0a,1,Food_Blue,"{""Q0"":""+4""}",4.0,Food,Blue,-4,-8.0,Food_Blue
1231,1531,w0e7fb0a,1,Food_Green,"{""Q0"":""+7""}",7.0,Food,Green,-7,-14.0,Food_Green
1232,1532,w0e7fb0a,1,Food_Yellow,"{""Q0"":""-3""}",-3.0,Food,Yellow,8,11.0,Food_Yellow
1233,1533,w0e7fb0a,1,Scene_Blue,"{""Q0"":""+8""}",8.0,Scene,Blue,-3,-11.0,Scene_Blue
1234,1534,w0e7fb0a,1,Scene_Green,"{""Q0"":""+4""}",4.0,Scene,Green,9,5.0,Scene_Green
1235,1535,w0e7fb0a,1,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,6,7.0,Animal_Blue
1236,1536,w0e7fb0a,2,Food_Red,"{""Q0"":""+4""}",4.0,Food,Red,-7,-11.0,Food_Red
1237,1537,w0e7fb0a,2,Food_Yellow,"{""Q0"":""+5""}",5.0,Food,Yellow,-5,-10.0,Food_Yellow
1238,1538,w0e7fb0a,2,Food_Green,"{""Q0"":""+9""}",9.0,Food,Green,8,-1.0,Food_Green
1239,1539,w0e7fb0a,2,Scene_Red,"{""Q0"":""-3""}",-3.0,Scene,Red,-3,0.0,Scene_Red
1240,1540,w0e7fb0a,2,Scene_Yellow,"{""Q0"":""-5""}",-5.0,Scene,Yellow,6,11.0,Scene_Yellow
1241,1541,w0e7fb0a,2,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,9,7.0,Animal_Red
1242,1542,w0e7fb0a,3,Animal_Yellow,"{""Q0"":""+7""}",7.0,Animal,Yellow,-6,-13.0,Animal_Yellow
1243,1543,w0e7fb0a,3,Animal_Green,"{""Q0"":""-7""}",-7.0,Animal,Green,-7,0.0,Animal_Green
1244,1544,w0e7fb0a,3,Animal_Blue,"{""Q0"":""+9""}",9.0,Animal,Blue,9,0.0,Animal_Blue
1245,1545,w0e7fb0a,3,Object_Yellow,"{""Q0"":""+3""}",3.0,Object,Yellow,-3,-6.0,Object_Yellow
1246,1546,w0e7fb0a,3,Object_Green,"{""Q0"":""+4""}",4.0,Object,Green,4,0.0,Object_Green
1247,1547,w0e7fb0a,3,Scene_Yellow,"{""Q0"":""+6""}",6.0,Scene,Yellow,8,2.0,Scene_Yellow
1248,1548,w0e7fb0a,4,Object_Red,"{""Q0"":""+4""}",4.0,Object,Red,8,4.0,Object_Red
1249,1549,w0e7fb0a,4,Object_Yellow,"{""Q0"":""+6""}",6.0,Object,Yellow,-9,-15.0,Object_Yellow
1250,1550,w0e7fb0a,4,Object_Blue,"{""Q0"":""+4""}",4.0,Object,Blue,4,0.0,Object_Blue
1251,1551,w0e7fb0a,4,Animal_Red,"{""Q0"":""+7""}",7.0,Animal,Red,-7,-14.0,Animal_Red
1252,1552,w0e7fb0a,4,Animal_Yellow,"{""Q0"":""+7""}",7.0,Animal,Yellow,5,-2.0,Animal_Yellow
1253,1553,w0e7fb0a,4,Food_Red,"{""Q0"":""+3""}",3.0,Food,Red,-6,-9.0,Food_Red
1254,1554,w0e7fb0a,5,Object_Blue,"{""Q0"":""+4""}",4.0,Object,Blue,-5,-9.0,Object_Blue
1255,1555,w0e7fb0a,5,Object_Green,"{""Q0"":""+6""}",6.0,Object,Green,6,0.0,Object_Green
1256,1556,w0e7fb0a,5,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,-2,0.0,Object_Red
1257,1557,w0e7fb0a,5,Scene_Blue,"{""Q0"":""-8""}",-8.0,Scene,Blue,4,12.0,Scene_Blue
1258,1558,w0e7fb0a,5,Scene_Green,"{""Q0"":""-8""}",-8.0,Scene,Green,-8,0.0,Scene_Green
1259,1559,w0e7fb0a,5,Food_Blue,"{""Q0"":""+5""}",5.0,Food,Blue,3,-2.0,Food_Blue
1260,1560,wa577349,1,Animal_Green,"{""Q0"":""-3""}",-3.0,Animal,Green,-8,-5.0,Animal_Green
1261,1561,wa577349,1,Animal_Yellow,"{""Q0"":""-7""}",-7.0,Animal,Yellow,9,16.0,Animal_Yellow
1262,1562,wa577349,1,Animal_Red,"{""Q0"":""-3""}",-3.0,Animal,Red,-4,-1.0,Animal_Red
1263,1563,wa577349,1,Food_Green,"{""Q0"":""+7""}",7.0,Food,Green,2,-5.0,Food_Green
1264,1564,wa577349,1,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,-1,0.0,Food_Yellow
1265,1565,wa577349,1,Scene_Green,"{""Q0"":""+9""}",9.0,Scene,Green,7,-2.0,Scene_Green
1266,1566,wa577349,2,Animal_Red,"{""Q0"":""-4""}",-4.0,Animal,Red,-6,-2.0,Animal_Red
1267,1567,wa577349,2,Animal_Yellow,"{""Q0"":""-2""}",-2.0,Animal,Yellow,-3,-1.0,Animal_Yellow
1268,1568,wa577349,2,Animal_Blue,"{""Q0"":""+7""}",7.0,Animal,Blue,7,0.0,Animal_Blue
1269,1569,wa577349,2,Object_Red,"{""Q0"":""-4""}",-4.0,Object,Red,-4,0.0,Object_Red
1270,1570,wa577349,2,Object_Yellow,"{""Q0"":""+7""}",7.0,Object,Yellow,9,2.0,Object_Yellow
1271,1571,wa577349,2,Scene_Red,"{""Q0"":""+9""}",9.0,Scene,Red,8,-1.0,Scene_Red
1272,1572,wa577349,3,Object_Blue,"{""Q0"":""-4""}",-4.0,Object,Blue,-5,-1.0,Object_Blue
1273,1573,wa577349,3,Object_Yellow,"{""Q0"":""-3""}",-3.0,Object,Yellow,-4,-1.0,Object_Yellow
1274,1574,wa577349,3,Object_Green,"{""Q0"":""+7""}",7.0,Object,Green,7,0.0,Object_Green
1275,1575,wa577349,3,Scene_Blue,"{""Q0"":""-4""}",-4.0,Scene,Blue,-6,-2.0,Scene_Blue
1276,1576,wa577349,3,Scene_Yellow,"{""Q0"":""+7""}",7.0,Scene,Yellow,1,-6.0,Scene_Yellow
1277,1577,wa577349,3,Food_Blue,"{""Q0"":""+5""}",5.0,Food,Blue,9,4.0,Food_Blue
1278,1578,wa577349,4,Food_Blue,"{""Q0"":""-5""}",-5.0,Food,Blue,-5,0.0,Food_Blue
1279,1579,wa577349,4,Food_Green,"{""Q0"":""-3""}",-3.0,Food,Green,-3,0.0,Food_Green
1280,1580,wa577349,4,Food_Red,"{""Q0"":""+4""}",4.0,Food,Red,6,2.0,Food_Red
1281,1581,wa577349,4,Animal_Blue,"{""Q0"":""+7""}",7.0,Animal,Blue,-8,-15.0,Animal_Blue
1282,1582,wa577349,4,Animal_Green,"{""Q0"":""-7""}",-7.0,Animal,Green,1,8.0,Animal_Green
1283,1583,wa577349,4,Object_Blue,"{""Q0"":""-3""}",-3.0,Object,Blue,9,12.0,Object_Blue
1284,1584,wa577349,5,Scene_Red,"{""Q0"":""+6""}",6.0,Scene,Red,6,0.0,Scene_Red
1285,1585,wa577349,5,Scene_Yellow,"{""Q0"":""+4""}",4.0,Scene,Yellow,-7,-11.0,Scene_Yellow
1286,1586,wa577349,5,Scene_Blue,"{""Q0"":""+4""}",4.0,Scene,Blue,4,0.0,Scene_Blue
1287,1587,wa577349,5,Food_Red,"{""Q0"":""-5""}",-5.0,Food,Red,-5,0.0,Food_Red
1288,1588,wa577349,5,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,1,3.0,Food_Yellow
1289,1589,wa577349,5,Object_Red,"{""Q0"":""-3""}",-3.0,Object,Red,-3,0.0,Object_Red
1290,1590,w001d343,1,Food_Blue,"{""Q0"":""-3""}",-3.0,Food,Blue,-6,-3.0,Food_Blue
1291,1591,w001d343,1,Food_Yellow,"{""Q0"":""+7""}",7.0,Food,Yellow,-3,-10.0,Food_Yellow
1292,1592,w001d343,1,Food_Green,"{""Q0"":""+8""}",8.0,Food,Green,7,-1.0,Food_Green
1293,1593,w001d343,1,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,-4,-2.0,Animal_Blue
1294,1594,w001d343,1,Animal_Yellow,"{""Q0"":""+5""}",5.0,Animal,Yellow,5,0.0,Animal_Yellow
1295,1595,w001d343,1,Scene_Blue,"{""Q0"":""+5""}",5.0,Scene,Blue,8,3.0,Scene_Blue
1296,1596,w001d343,2,Scene_Yellow,"{""Q0"":""+9""}",9.0,Scene,Yellow,-6,-15.0,Scene_Yellow
1297,1597,w001d343,2,Scene_Blue,"{""Q0"":""-8""}",-8.0,Scene,Blue,-8,0.0,Scene_Blue
1298,1598,w001d343,2,Scene_Red,"{""Q0"":""+4""}",4.0,Scene,Red,9,5.0,Scene_Red
1299,1599,w001d343,2,Animal_Yellow,"{""Q0"":""+3""}",3.0,Animal,Yellow,-3,-6.0,Animal_Yellow
1300,1600,w001d343,2,Animal_Blue,"{""Q0"":""-4""}",-4.0,Animal,Blue,2,6.0,Animal_Blue
1301,1601,w001d343,2,Object_Yellow,"{""Q0"":""+7""}",7.0,Object,Yellow,7,0.0,Object_Yellow
1302,1602,w001d343,3,Object_Green,"{""Q0"":""+7""}",7.0,Object,Green,7,0.0,Object_Green
1303,1603,w001d343,3,Object_Red,"{""Q0"":""-3""}",-3.0,Object,Red,4,7.0,Object_Red
1304,1604,w001d343,3,Object_Blue,"{""Q0"":""+4""}",4.0,Object,Blue,-8,-12.0,Object_Blue
1305,1605,w001d343,3,Animal_Green,"{""Q0"":""+4""}",4.0,Animal,Green,3,-1.0,Animal_Green
1306,1606,w001d343,3,Animal_Red,"{""Q0"":""+4""}",4.0,Animal,Red,-5,-9.0,Animal_Red
1307,1607,w001d343,3,Scene_Green,"{""Q0"":""-9""}",-9.0,Scene,Green,-9,0.0,Scene_Green
1308,1608,w001d343,4,Scene_Yellow,"{""Q0"":""-9""}",-9.0,Scene,Yellow,-8,1.0,Scene_Yellow
1309,1609,w001d343,4,Scene_Red,"{""Q0"":""+7""}",7.0,Scene,Red,9,2.0,Scene_Red
1310,1610,w001d343,4,Scene_Green,"{""Q0"":""-9""}",-9.0,Scene,Green,-5,4.0,Scene_Green
1311,1611,w001d343,4,Food_Yellow,"{""Q0"":""+4""}",4.0,Food,Yellow,7,3.0,Food_Yellow
1312,1612,w001d343,4,Food_Red,"{""Q0"":""+5""}",5.0,Food,Red,-4,-9.0,Food_Red
1313,1613,w001d343,4,Object_Yellow,"{""Q0"":""+3""}",3.0,Object,Yellow,3,0.0,Object_Yellow
1314,1614,w001d343,5,Object_Red,"{""Q0"":""-9""}",-9.0,Object,Red,-8,1.0,Object_Red
1315,1615,w001d343,5,Object_Green,"{""Q0"":""+5""}",5.0,Object,Green,5,0.0,Object_Green
1316,1616,w001d343,5,Object_Blue,"{""Q0"":""-3""}",-3.0,Object,Blue,6,9.0,Object_Blue
1317,1617,w001d343,5,Animal_Red,"{""Q0"":""+4""}",4.0,Animal,Red,9,5.0,Animal_Red
1318,1618,w001d343,5,Animal_Green,"{""Q0"":""-2""}",-2.0,Animal,Green,-3,-1.0,Animal_Green
1319,1619,w001d343,5,Food_Red,"{""Q0"":""-3""}",-3.0,Food,Red,-2,1.0,Food_Red
1320,1620,w0b2b304,1,Object_Blue,"{""Q0"":""+7""}",7.0,Object,Blue,7,0.0,Object_Blue
1321,1621,w0b2b304,1,Object_Green,"{""Q0"":""-5""}",-5.0,Object,Green,-5,0.0,Object_Green
1322,1622,w0b2b304,1,Object_Yellow,"{""Q0"":""+3""}",3.0,Object,Yellow,-3,-6.0,Object_Yellow
1323,1623,w0b2b304,1,Food_Blue,"{""Q0"":""+8""}",8.0,Food,Blue,-8,-16.0,Food_Blue
1324,1624,w0b2b304,1,Food_Green,"{""Q0"":""+1""}",1.0,Food,Green,1,0.0,Food_Green
1325,1625,w0b2b304,1,Scene_Blue,"{""Q0"":""+6""}",6.0,Scene,Blue,6,0.0,Scene_Blue
1326,1626,w0b2b304,2,Object_Red,"{""Q0"":""+5""}",5.0,Object,Red,5,0.0,Object_Red
1327,1627,w0b2b304,2,Object_Green,"{""Q0"":""-5""}",-5.0,Object,Green,-7,-2.0,Object_Green
1328,1628,w0b2b304,2,Object_Blue,"{""Q0"":""+6""}",6.0,Object,Blue,6,0.0,Object_Blue
1329,1629,w0b2b304,2,Food_Red,"{""Q0"":""-2""}",-2.0,Food,Red,-2,0.0,Food_Red
1330,1630,w0b2b304,2,Food_Green,"{""Q0"":""+9""}",9.0,Food,Green,9,0.0,Food_Green
1331,1631,w0b2b304,2,Animal_Red,"{""Q0"":""-4""}",-4.0,Animal,Red,-4,0.0,Animal_Red
1332,1632,w0b2b304,3,Scene_Yellow,"{""Q0"":""+8""}",8.0,Scene,Yellow,8,0.0,Scene_Yellow
1333,1633,w0b2b304,3,Scene_Green,"{""Q0"":""-7""}",-7.0,Scene,Green,-7,0.0,Scene_Green
1334,1634,w0b2b304,3,Scene_Red,"{""Q0"":""-3""}",-3.0,Scene,Red,-5,-2.0,Scene_Red
1335,1635,w0b2b304,3,Animal_Yellow,"{""Q0"":""-10""}",0.0,Animal,Yellow,-9,-9.0,Animal_Yellow
1336,1636,w0b2b304,3,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,1,0.0,Animal_Green
1337,1637,w0b2b304,3,Object_Yellow,"{""Q0"":""+3""}",3.0,Object,Yellow,6,3.0,Object_Yellow
1338,1638,w0b2b304,4,Food_Blue,"{""Q0"":""+3""}",3.0,Food,Blue,4,1.0,Food_Blue
1339,1639,w0b2b304,4,Food_Red,"{""Q0"":""+6""}",6.0,Food,Red,6,0.0,Food_Red
1340,1640,w0b2b304,4,Food_Yellow,"{""Q0"":""-7""}",-7.0,Food,Yellow,-7,0.0,Food_Yellow
1341,1641,w0b2b304,4,Animal_Blue,"{""Q0"":""+5""}",5.0,Animal,Blue,8,3.0,Animal_Blue
1342,1642,w0b2b304,4,Animal_Red,"{""Q0"":""-2""}",-2.0,Animal,Red,-2,0.0,Animal_Red
1343,1643,w0b2b304,4,Scene_Blue,"{""Q0"":""-9""}",-9.0,Scene,Blue,-9,0.0,Scene_Blue
1344,1644,w0b2b304,5,Animal_Yellow,"{""Q0"":""+3""}",3.0,Animal,Yellow,8,5.0,Animal_Yellow
1345,1645,w0b2b304,5,Animal_Green,"{""Q0"":""-5""}",-5.0,Animal,Green,-5,0.0,Animal_Green
1346,1646,w0b2b304,5,Animal_Blue,"{""Q0"":""-7""}",-7.0,Animal,Blue,-7,0.0,Animal_Blue
1347,1647,w0b2b304,5,Scene_Yellow,"{""Q0"":""+8""}",8.0,Scene,Yellow,-9,-17.0,Scene_Yellow
1348,1648,w0b2b304,5,Scene_Green,"{""Q0"":""+5""}",5.0,Scene,Green,4,-1.0,Scene_Green
1349,1649,w0b2b304,5,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,2,0.0,Food_Yellow
1350,1650,w3870b92,1,Scene_Blue,"{""Q0"":""+5""}",5.0,Scene,Blue,-4,-9.0,Scene_Blue
1351,1651,w3870b92,1,Scene_Red,"{""Q0"":""+3""}",3.0,Scene,Red,9,6.0,Scene_Red
1352,1652,w3870b92,1,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,-8,-6.0,Scene_Green
1353,1653,w3870b92,1,Animal_Blue,"{""Q0"":""+3""}",3.0,Animal,Blue,2,-1.0,Animal_Blue
1354,1654,w3870b92,1,Animal_Red,"{""Q0"":""+5""}",5.0,Animal,Red,-5,-10.0,Animal_Red
1355,1655,w3870b92,1,Food_Blue,"{""Q0"":""+7""}",7.0,Food,Blue,3,-4.0,Food_Blue
1356,1656,w3870b92,2,Object_Red,"{""Q0"":""+3""}",3.0,Object,Red,8,5.0,Object_Red
1357,1657,w3870b92,2,Object_Yellow,"{""Q0"":""-9""}",-9.0,Object,Yellow,-9,0.0,Object_Yellow
1358,1658,w3870b92,2,Object_Blue,"{""Q0"":""+4""}",4.0,Object,Blue,5,1.0,Object_Blue
1359,1659,w3870b92,2,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,-3,-5.0,Food_Red
1360,1660,w3870b92,2,Food_Yellow,"{""Q0"":""+4""}",4.0,Food,Yellow,2,-2.0,Food_Yellow
1361,1661,w3870b92,2,Scene_Red,"{""Q0"":""-3""}",-3.0,Scene,Red,-7,-4.0,Scene_Red
1362,1662,w3870b92,3,Object_Yellow,"{""Q0"":""+3""}",3.0,Object,Yellow,8,5.0,Object_Yellow
1363,1663,w3870b92,3,Object_Green,"{""Q0"":""+5""}",5.0,Object,Green,-4,-9.0,Object_Green
1364,1664,w3870b92,3,Object_Blue,"{""Q0"":""+9""}",9.0,Object,Blue,-6,-15.0,Object_Blue
1365,1665,w3870b92,3,Animal_Yellow,"{""Q0"":""-3""}",-3.0,Animal,Yellow,-9,-6.0,Animal_Yellow
1366,1666,w3870b92,3,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,7,5.0,Animal_Green
1367,1667,w3870b92,3,Scene_Yellow,"{""Q0"":""+4""}",4.0,Scene,Yellow,3,-1.0,Scene_Yellow
1368,1668,w3870b92,4,Scene_Blue,"{""Q0"":""+4""}",4.0,Scene,Blue,4,0.0,Scene_Blue
1369,1669,w3870b92,4,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,3,5.0,Scene_Green
1370,1670,w3870b92,4,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,-6,-8.0,Scene_Yellow
1371,1671,w3870b92,4,Food_Blue,"{""Q0"":""+5""}",5.0,Food,Blue,7,2.0,Food_Blue
1372,1672,w3870b92,4,Food_Green,"{""Q0"":""-4""}",-4.0,Food,Green,-2,2.0,Food_Green
1373,1673,w3870b92,4,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,-9,-11.0,Animal_Blue
1374,1674,w3870b92,5,Food_Red,"{""Q0"":""+3""}",3.0,Food,Red,6,3.0,Food_Red
1375,1675,w3870b92,5,Food_Green,"{""Q0"":""""}",,Food,Green,7,,Food_Green
1376,1676,w3870b92,5,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,-9,-7.0,Food_Yellow
1377,1677,w3870b92,5,Object_Red,"{""Q0"":""+4""}",4.0,Object,Red,3,-1.0,Object_Red
1378,1678,w3870b92,5,Object_Green,"{""Q0"":""+5""}",5.0,Object,Green,-4,-9.0,Object_Green
1379,1679,w3870b92,5,Animal_Red,"{""Q0"":""-9""}",-9.0,Animal,Red,-8,1.0,Animal_Red
1380,1680,w03114c0,1,Animal_Yellow,"{""Q0"":""-8""}",-8.0,Animal,Yellow,-8,0.0,Animal_Yellow
1381,1681,w03114c0,1,Animal_Green,"{""Q0"":""+5""}",5.0,Animal,Green,5,0.0,Animal_Green
1382,1682,w03114c0,1,Animal_Blue,"{""Q0"":""+4""}",4.0,Animal,Blue,4,0.0,Animal_Blue
1383,1683,w03114c0,1,Object_Yellow,"{""Q0"":""+3""}",3.0,Object,Yellow,9,6.0,Object_Yellow
1384,1684,w03114c0,1,Object_Green,"{""Q0"":""-2""}",-2.0,Object,Green,-2,0.0,Object_Green
1385,1685,w03114c0,1,Scene_Yellow,"{""Q0"":""+4""}",4.0,Scene,Yellow,-3,-7.0,Scene_Yellow
1386,1686,w03114c0,2,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,4,2.0,Food_Red
1387,1687,w03114c0,2,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,6,4.0,Food_Green
1388,1688,w03114c0,2,Food_Yellow,"{""Q0"":""-8""}",-8.0,Food,Yellow,-7,1.0,Food_Yellow
1389,1689,w03114c0,2,Animal_Red,"{""Q0"":""-4""}",-4.0,Animal,Red,8,12.0,Animal_Red
1390,1690,w03114c0,2,Animal_Green,"{""Q0"":""-2""}",-2.0,Animal,Green,-2,0.0,Animal_Green
1391,1691,w03114c0,2,Scene_Red,"{""Q0"":""-9""}",-9.0,Scene,Red,-9,0.0,Scene_Red
1392,1692,w03114c0,3,Animal_Red,"{""Q0"":""+4""}",4.0,Animal,Red,3,-1.0,Animal_Red
1393,1693,w03114c0,3,Animal_Blue,"{""Q0"":""+8""}",8.0,Animal,Blue,7,-1.0,Animal_Blue
