,index,Unnamed: 0,wid,game,item,order,shown
2010,2277,2277,wbf6ee18,1,Object_Sea_Pattern_Large,1,True
2011,2278,2278,wbf6ee18,1,Animal_Sea_Solid_Large,2,True
2012,2279,2279,wbf6ee18,1,Object_Land_Pattern_Large,3,False
2013,2280,2280,wbf6ee18,1,Irrelevant,4,False
2014,2281,2281,wbf6ee18,2,Animal_Sea_Solid_Large,1,False
2015,2282,2282,wbf6ee18,2,Object_Land_Solid_Small,2,True
2016,2283,2283,wbf6ee18,2,Object_Land_Solid_Small,3,True
2017,2284,2284,wbf6ee18,2,Object_Sea_Pattern_Large,4,True
2018,2285,2285,wbf6ee18,2,Animal_Land_Pattern_Large,5,True
2019,2286,2286,wbf6ee18,2,Animal_Land_Solid_Large,6,False
2020,2287,2287,wbf6ee18,3,Object_Sea_Pattern_Small,1,True
2021,2288,2288,wbf6ee18,3,Object_Land_Pattern_Large,2,False
2022,2289,2289,wbf6ee18,3,Object_Land_Solid_Small,3,False
2023,2290,2290,wbf6ee18,3,Animal_Land_Pattern_Small,4,True
2024,2291,2291,wbf6ee18,3,Animal_Land_Pattern_Large,5,False
2025,2292,2292,wbf6ee18,3,Animal_Land_Solid_Large,6,False
2026,2293,2293,wbf6ee18,4,Animal_Land_Pattern_Small,1,False
2027,2294,2294,wbf6ee18,4,Object_Land_Pattern_Large,2,False
2028,2295,2295,wbf6ee18,4,Object_Land_Pattern_Small,3,False
2029,2296,2296,wbf6ee18,4,Object_Sea_Pattern_Large,4,False
2030,2297,2297,wbf6ee18,4,Object_Land_Solid_Small,5,False
2031,2298,2298,wbf6ee18,4,Animal_Land_Solid_Large,6,False
2032,2299,2299,wbf6ee18,5,Animal_Land_Pattern_Small,1,False
2033,2300,2300,wbf6ee18,5,Object_Land_Pattern_Large,2,False
2034,2301,2301,wbf6ee18,5,Animal_Land_Pattern_Large,3,False
2035,2302,2302,wbf6ee18,5,Object_Sea_Pattern_Large,4,True
2036,2303,2303,wbf6ee18,5,Object_Land_Pattern_Small,5,False
2037,2304,2304,wbf6ee18,5,Animal_Land_Solid_Large,6,True
2038,2305,2305,wbf6ee18,6,Animal_Sea_Solid_Large,1,False
2039,2306,2306,wbf6ee18,6,Object_Sea_Pattern_Large,2,False
2040,2307,2307,wbf6ee18,6,Animal_Land_Solid_Small,3,True
2041,2308,2308,wbf6ee18,6,Object_Land_Pattern_Large,4,False
2042,2309,2309,wbf6ee18,6,Object_Land_Pattern_Small,5,False
2043,2310,2310,wbf6ee18,6,Animal_Land_Solid_Large,6,False
2044,2311,2311,wbf6ee18,7,Animal_Sea_Solid_Large,1,False
2045,2312,2312,wbf6ee18,7,Object_Land_Pattern_Large,2,True
2046,2313,2313,wbf6ee18,7,Animal_Land_Pattern_Small,3,False
2047,2314,2314,wbf6ee18,7,Object_Sea_Pattern_Large,4,False
2048,2315,2315,wbf6ee18,7,Animal_Land_Pattern_Large,5,True
2049,2316,2316,wbf6ee18,7,Animal_Land_Solid_Large,6,False
2050,2317,2317,w9a48bb6,1,Animal_Sea_Pattern_Large,1,True
2051,2318,2318,w9a48bb6,1,Animal_Land_Solid_Large,2,True
2052,2319,2319,w9a48bb6,1,Animal_Sea_Solid_Large,3,True
2053,2320,2320,w9a48bb6,1,Object_Sea_Pattern_Small,4,False
2054,2321,2321,w9a48bb6,1,Object_Land_Solid_Small,5,True
2055,2322,2322,w9a48bb6,1,Object_Sea_Solid_Large,6,True
2056,2323,2323,w9a48bb6,2,Object_Land_Pattern_Large,1,True
2057,2324,2324,w9a48bb6,2,Animal_Sea_Pattern_Large,2,False
2058,2325,2325,w9a48bb6,2,Animal_Land_Solid_Small,5,True
2059,2326,2326,w9a48bb6,2,Object_Land_Pattern_Small,6,True
2060,2327,2327,w9a48bb6,3,Object_Land_Solid_Large,1,True
2061,2328,2328,w9a48bb6,3,Object_Sea_Pattern_Large,2,True
2062,2329,2329,w9a48bb6,3,Animal_Land_Pattern_Small,3,True
2063,2330,2330,w9a48bb6,3,Object_Sea_Pattern_Small,4,True
2064,2331,2331,w9a48bb6,3,Object_Land_Pattern_Small,5,True
2065,2332,2332,w9a48bb6,3,Object_Sea_Solid_Small,6,True
2066,2333,2333,w9a48bb6,4,Object_Land_Solid_Large,1,False
2067,2334,2334,w9a48bb6,4,Object_Sea_Solid_Small,2,True
2068,2335,2335,w9a48bb6,4,Animal_Sea_Pattern_Large,3,True
2069,2336,2336,w9a48bb6,4,Animal_Land_Pattern_Large,4,True
2070,2337,2337,w9a48bb6,5,Animal_Land_Solid_Large,2,True
2071,2338,2338,w9a48bb6,5,Animal_Sea_Pattern_Large,3,True
2072,2339,2339,w9a48bb6,5,Object_Sea_Pattern_Small,4,True
2073,2340,2340,w9a48bb6,5,Animal_Sea_Solid_Large,5,True
2074,2341,2341,w9a48bb6,6,Animal_Land_Pattern_Large,2,True
2075,2342,2342,w9a48bb6,6,Animal_Land_Pattern_Small,4,True
2076,2343,2343,w9a48bb6,6,Animal_Sea_Pattern_Small,6,True
2077,2344,2344,w9a48bb6,7,Animal_Sea_Solid_Small,1,False
2078,2345,2345,w9a48bb6,7,Animal_Sea_Pattern_Small,2,True
2079,2346,2346,w9a48bb6,7,Object_Land_Pattern_Small,3,True
2080,2347,2347,w9a48bb6,7,Object_Land_Pattern_Large,6,True
2081,2348,2348,wdc0f604,1,Animal_Land_Pattern_Small,1,True
2082,2349,2349,wdc0f604,1,Object_Sea_Pattern_Small,2,True
2083,2350,2350,wdc0f604,1,Object_Land_Pattern_Large,3,True
2084,2351,2351,wdc0f604,1,Animal_Sea_Solid_Small,4,True
2085,2352,2352,wdc0f604,1,Animal_Sea_Pattern_Large,5,False
2086,2353,2353,wdc0f604,1,Animal_Land_Solid_Small,6,False
2087,2354,2354,wdc0f604,2,Animal_Land_Solid_Small,1,True
2088,2355,2355,wdc0f604,2,Object_Land_Solid_Large,2,True
2089,2356,2356,wdc0f604,2,Animal_Land_Solid_Large,3,True
2090,2357,2357,wdc0f604,2,Object_Sea_Solid_Small,4,True
2091,2358,2358,wdc0f604,2,Animal_Sea_Pattern_Large,5,False
2092,2359,2359,wdc0f604,2,Animal_Sea_Solid_Small,6,False
2093,2360,2360,wdc0f604,3,Object_Sea_Solid_Small,1,True
2094,2361,2361,wdc0f604,3,Animal_Sea_Pattern_Small,2,True
2095,2362,2362,wdc0f604,3,Object_Sea_Pattern_Large,3,True
2096,2363,2363,wdc0f604,3,Animal_Sea_Solid_Small,4,True
2097,2364,2364,wdc0f604,3,Object_Land_Pattern_Large,5,False
2098,2365,2365,wdc0f604,3,Animal_Land_Pattern_Small,6,False
2099,2366,2366,wdc0f604,4,Animal_Sea_Solid_Small,1,True
2100,2367,2367,wdc0f604,4,Object_Sea_Pattern_Large,2,False
2101,2368,2368,wdc0f604,4,Animal_Sea_Pattern_Large,3,True
2102,2369,2369,wdc0f604,4,Animal_Land_Pattern_Small,4,False
2103,2370,2370,wdc0f604,4,Object_Sea_Solid_Small,5,False
2104,2371,2371,wdc0f604,4,Object_Sea_Pattern_Small,6,False
2105,2372,2372,wdc0f604,5,Object_Land_Pattern_Large,1,True
2106,2373,2373,wdc0f604,5,Object_Sea_Pattern_Small,2,True
2107,2374,2374,wdc0f604,5,Bottle,3,False
2108,2375,2375,wdc0f604,5,Animal_Land_Solid_Small,4,True
2109,2376,2376,wdc0f604,5,Animal_Land_Solid_Large,5,True
2110,2377,2377,wdc0f604,5,Object_Land_Pattern_Small,6,True
2111,2378,2378,wdc0f604,6,Animal_Land_Solid_Large,1,True
2112,2379,2379,wdc0f604,6,Object_Land_Solid_Large,2,False
2113,2380,2380,wdc0f604,6,Animal_Land_Pattern_Small,3,True
2114,2381,2381,wdc0f604,6,Object_Land_Pattern_Large,4,False
2115,2382,2382,wdc0f604,7,Object_Land_Pattern_Large,1,True
2116,2383,2383,wdc0f604,7,Animal_Land_Pattern_Small,2,True
2117,2384,2384,wdc0f604,7,Object_Sea_Pattern_Large,3,True
2118,2385,2385,wdc0f604,7,Object_Sea_Pattern_Large,4,True
2119,2386,2386,wdc0f604,7,Object_Land_Solid_Large,5,True
2120,2387,2387,wdc0f604,7,Animal_Sea_Solid_Small,6,False
2121,2430,2430,w107fce5,1,Object_Land_Pattern_Large,1,False
2122,2431,2431,w107fce5,1,Object_Land_Pattern_Small,2,True
2123,2432,2432,w107fce5,1,Object_Land_Solid_Small,3,False
2124,2433,2433,w107fce5,1,Object_Sea_Pattern_Large,4,True
2125,2434,2434,w107fce5,1,Animal_Land_Pattern_Small,5,True
2126,2435,2435,w107fce5,1,Animal_Land_Solid_Large,6,False
2127,2436,2436,w107fce5,2,Animal_Sea_Solid_Large,1,True
2128,2437,2437,w107fce5,2,Animal_Land_Pattern_Small,2,True
2129,2438,2438,w107fce5,2,Object_Land_Pattern_Small,3,True
2130,2439,2439,w107fce5,2,Object_Land_Solid_Small,4,True
2131,2440,2440,w107fce5,3,Animal_Sea_Solid_Large,1,True
2132,2441,2441,w107fce5,3,Object_Sea_Solid_Small,2,True
2133,2442,2442,w107fce5,3,Animal_Land_Pattern_Small,3,False
2134,2443,2443,w107fce5,4,Animal_Sea_Pattern_Large,1,True
2135,2444,2444,w107fce5,5,Object_Land_Pattern_Large,1,True
2136,2445,2445,w107fce5,5,Animal_Sea_Pattern_Large,2,True
2137,2446,2446,w107fce5,6,Object_Land_Pattern_Large,1,True
2138,2447,2447,w107fce5,6,Animal_Land_Pattern_Large,2,True
2139,2448,2448,w107fce5,7,Object_Land_Solid_Small,1,True
2140,2449,2449,w107fce5,7,Object_Land_Pattern_Large,2,False
2141,2450,2450,w107fce5,7,Animal_Sea_Pattern_Large,3,True
2142,2451,2451,w9be1ae9,1,Object_Sea_Pattern_Small,1,True
2143,2452,2452,w9be1ae9,1,Object_Land_Pattern_Small,2,False
2144,2453,2453,w9be1ae9,1,Animal_Land_Solid_Small,3,False
2145,2454,2454,w9be1ae9,1,Object_Land_Pattern_Large,4,True
2146,2455,2455,w9be1ae9,1,Loin,5,False
2147,2456,2456,w9be1ae9,1,Object_Sea_Pattern_Large,6,False
2148,2457,2457,w9be1ae9,2,Animal_Land_Pattern_Small,1,True
2149,2458,2458,w9be1ae9,2,Animal_Land_Solid_Large,2,True
2150,2459,2459,w9be1ae9,2,Object_Sea_Pattern_Large,3,False
2151,2460,2460,w9be1ae9,2,Object_Land_Pattern_Large,4,False
2152,2461,2461,w9be1ae9,2,Animal_Land_Solid_Small,5,True
2153,2462,2462,w9be1ae9,2,Bouy,6,False
2154,2463,2463,w9be1ae9,3,Object_Sea_Pattern_Large,1,True
2155,2464,2464,w9be1ae9,3,Animal_Land_Solid_Large,2,False
2156,2465,2465,w9be1ae9,3,Animal_Land_Solid_Small,3,False
2157,2466,2466,w9be1ae9,3,Object_Land_Solid_Small,4,True
2158,2467,2467,w9be1ae9,3,Laybug,5,False
2159,2468,2468,w9be1ae9,3,Purple,6,False
2160,2469,2469,w9be1ae9,4,Pokedothouse,1,False
2161,2470,2470,w9be1ae9,4,Animal_Sea_Solid_Large,3,True
2162,2471,2471,w9be1ae9,4,Object_Sea_Solid_Large,4,True
2163,2472,2472,w9be1ae9,4,Animal_Sea_Solid_Small,5,True
2164,2473,2473,w9be1ae9,4,Animal_Sea_Pattern_Small,6,True
2165,2474,2474,w9be1ae9,5,Animal_Land_Solid_Small,1,True
2166,2475,2475,w9be1ae9,5,Frog,2,False
2167,2476,2476,w9be1ae9,5,Snake,3,False
2168,2477,2477,w9be1ae9,5,Ball,4,False
2169,2478,2478,w9be1ae9,5,Clock,5,False
2170,2479,2479,w9be1ae9,5,Human,6,False
2171,2480,2480,w9be1ae9,6,Animal_Land_Solid_Large,1,True
2172,2481,2481,w9be1ae9,6,Animal_Land_Pattern_Small,2,True
2173,2482,2482,w9be1ae9,6,Animal_Land_Solid_Small,3,False
2174,2483,2483,w9be1ae9,6,Object_Land_Pattern_Small,4,False
2175,2484,2484,w9be1ae9,6,Bouy,5,False
2176,2485,2485,w9be1ae9,6,Object_Land_Solid_Small,6,False
2177,2486,2486,w9be1ae9,7,Object_Sea_Pattern_Large,1,True
2178,2487,2487,w9be1ae9,7,Animal_Sea_Pattern_Large,2,True
2179,2488,2488,w9be1ae9,7,Animal_Land_Solid_Large,3,False
2180,2489,2489,w9be1ae9,7,Object_Land_Pattern_Large,4,True
2181,2490,2490,w9be1ae9,7,Animal_Land_Pattern_Small,5,True
2182,2491,2491,w9be1ae9,7,Purple,6,False
2183,2492,2492,w720e820,1,Irrelevant,1,False
2184,2493,2493,w720e820,1,Object_Sea_Pattern_Large,2,True
2185,2494,2494,w720e820,1,Animal_Sea_Solid_Small,3,True
2186,2495,2495,w720e820,1,Object_Sea_Pattern_Large,4,True
2187,2496,2496,w720e820,1,Animal_Land_Pattern_Small,5,False
2188,2497,2497,w720e820,1,Irrelevant,6,False
2189,2498,2498,w720e820,2,Animal_Land_Pattern_Large,1,True
2190,2499,2499,w720e820,2,Object_Sea_Pattern_Large,2,False
2191,2500,2500,w720e820,2,Animal_Land_Pattern_Small,3,False
2192,2501,2501,w720e820,2,Irrelevant,4,False
2193,2502,2502,w720e820,2,Object_Sea_Solid_Small,5,True
2194,2503,2503,w720e820,2,Object_Sea_Pattern_Small,6,False
2195,2504,2504,w720e820,3,Animal_Land_Solid_Large,1,False
2196,2505,2505,w720e820,3,Animal_Sea_Pattern_Small,2,True
2197,2506,2506,w720e820,3,Animal_Land_Pattern_Large,3,True
2198,2507,2507,w720e820,3,Irrelevant,4,False
2199,2508,2508,w720e820,3,Object_Sea_Pattern_Large,5,False
2200,2509,2509,w720e820,3,Object_Sea_Solid_Small,6,False
2201,2510,2510,w720e820,4,Animal_Sea_Pattern_Small,1,True
2202,2511,2511,w720e820,4,Animal_Sea_Solid_Small,2,True
2203,2512,2512,w720e820,4,Object_Land_Pattern_Large,3,True
2204,2513,2513,w720e820,4,Animal_Land_Solid_Large,4,False
2205,2514,2514,w720e820,4,Animal_Sea_Pattern_Large,5,True
2206,2515,2515,w720e820,4,Object_Sea_Solid_Small,6,False
2207,2516,2516,w720e820,5,Animal_Sea_Pattern_Small,1,True
2208,2517,2517,w720e820,5,Animal_Sea_Pattern_Large,2,False
2209,2518,2518,w720e820,5,Animal_Sea_Solid_Small,3,False
2210,2519,2519,w720e820,5,Irrelevant,4,False
2211,2520,2520,w720e820,5,Object_Land_Pattern_Large,5,False
2212,2521,2521,w720e820,5,Animal_Sea_Solid_Large,6,True
2213,2522,2522,w720e820,6,Animal_Sea_Pattern_Small,1,False
2214,2523,2523,w720e820,6,Animal_Sea_Solid_Small,2,False
2215,2524,2524,w720e820,6,Object_Land_Pattern_Large,3,False
2216,2525,2525,w720e820,6,Animal_Sea_Solid_Large,4,False
2217,2526,2526,w720e820,6,Object_Sea_Solid_Small,5,True
2218,2527,2527,w720e820,6,Object_Land_Pattern_Large,6,False
2219,2528,2528,w720e820,7,Animal_Sea_Pattern_Small,1,False
2220,2529,2529,w720e820,7,Animal_Land_Solid_Large,2,False
2221,2530,2530,w720e820,7,Object_Sea_Solid_Small,3,True
2222,2531,2531,w720e820,7,Object_Land_Pattern_Large,4,True
2223,2532,2532,w720e820,7,Animal_Land_Solid_Large,5,False
2224,2533,2533,w720e820,7,Irrelevant,6,False
2225,2563,2563,wd7482cf,1,Object_Land_Pattern_Large,1,True
2226,2564,2564,wd7482cf,1,Animal_Land_Solid_Small,2,True
2227,2565,2565,wd7482cf,1,Object_Sea_Solid_Large,3,True
2228,2566,2566,wd7482cf,1,Animal_Land_Pattern_Small,4,False
2229,2567,2567,wd7482cf,2,Animal_Sea_Solid_Small,1,True
2230,2568,2568,wd7482cf,2,Animal_Sea_Solid_Large,2,True
2231,2569,2569,wd7482cf,2,Object_Land_Pattern_Small,3,True
2232,2570,2570,wd7482cf,2,Animal_Land_Solid_Large,4,False
2233,2571,2571,wd7482cf,2,Object_Land_Solid_Large,5,True
2234,2572,2572,wd7482cf,3,Animal_Sea_Pattern_Large,1,True
2235,2573,2573,wd7482cf,3,Object_Land_Solid_Large,2,True
2236,2574,2574,wd7482cf,3,Animal_Land_Solid_Large,3,False
2237,2575,2575,wd7482cf,3,Object_Sea_Pattern_Small,4,True
2238,2576,2576,wd7482cf,3,Object_Land_Pattern_Large,5,True
2239,2577,2577,wd7482cf,4,Animal_Land_Pattern_Large,1,True
2240,2578,2578,wd7482cf,4,Object_Land_Solid_Large,2,False
2241,2579,2579,wd7482cf,4,Animal_Land_Solid_Small,3,True
2242,2580,2580,wd7482cf,4,Animal_Sea_Pattern_Small,4,True
2243,2581,2581,wd7482cf,4,Object_Sea_Pattern_Large,5,True
2244,2582,2582,wd7482cf,5,Object_Sea_Solid_Small,1,True
2245,2583,2583,wd7482cf,5,Animal_Sea_Pattern_Large,2,False
2246,2584,2584,wd7482cf,5,Object_Land_Pattern_Small,3,True
2247,2585,2585,wd7482cf,5,Animal_Sea_Solid_Small,4,True
2248,2586,2586,wd7482cf,5,Animal_Land_Solid_Small,5,True
2249,2587,2587,wd7482cf,6,Animal_Sea_Pattern_Large,1,True
2250,2588,2588,wd7482cf,6,Object_Land_Pattern_Large,2,False
2251,2589,2589,wd7482cf,6,Animal_Land_Pattern_Large,3,True
2252,2590,2590,wd7482cf,6,Animal_Land_Solid_Large,4,True
2253,2591,2591,wd7482cf,6,Object_Land_Pattern_Small,5,True
2254,2592,2592,wd7482cf,6,Animal_Land_Solid_Small,6,True
2255,2593,2593,wd7482cf,7,Animal_Sea_Solid_Large,1,True
2256,2594,2594,wd7482cf,7,Object_Sea_Pattern_Small,2,True
2257,2595,2595,wd7482cf,7,Animal_Sea_Pattern_Large,3,True
2258,2596,2596,wd7482cf,7,Object_Sea_Pattern_Large,4,False
2259,2597,2597,wa13a069,1,Object_Land_Pattern_Large,1,True
2260,2598,2598,wa13a069,1,Animal_Sea_Solid_Small,2,True
2261,2599,2599,wa13a069,1,Object_Sea_Pattern_Small,3,True
2262,2600,2600,wa13a069,1,Animal_Land_Pattern_Large,4,True
2263,2601,2601,wa13a069,1,Animal_Land_Solid_Small,5,False
2264,2602,2602,wa13a069,1,Animal_Land_Pattern_Small,6,True
2265,2603,2603,wa13a069,2,Animal_Land_Solid_Small,1,True
2266,2604,2604,wa13a069,2,Animal_Land_Solid_Large,2,True
2267,2605,2605,wa13a069,2,Animal_Sea_Solid_Large,3,True
2268,2606,2606,wa13a069,2,Object_Sea_Solid_Small,4,True
2269,2607,2607,wa13a069,2,Animal_Land_Pattern_Small,5,True
2270,2608,2608,wa13a069,3,Object_Land_Solid_Small,1,True
2271,2609,2609,wa13a069,3,Object_Land_Pattern_Small,2,True
2272,2610,2610,wa13a069,3,Animal_Sea_Solid_Small,3,True
2273,2611,2611,wa13a069,3,Object_Sea_Solid_Small,4,True
2274,2612,2612,wa13a069,3,Object_Sea_Pattern_Large,5,True
2275,2613,2613,wa13a069,3,Animal_Land_Pattern_Small,6,False
2276,2614,2614,wa13a069,4,Animal_Land_Pattern_Large,1,False
2277,2615,2615,wa13a069,4,Animal_Sea_Solid_Large,2,True
2278,2616,2616,wa13a069,4,Animal_Sea_Solid_Small,3,True
2279,2617,2617,wa13a069,4,Object_Land_Pattern_Large,4,True
2280,2618,2618,wa13a069,4,Animal_Sea_Pattern_Small,5,True
2281,2619,2619,wa13a069,4,Object_Sea_Solid_Small,6,False
2282,2620,2620,wa13a069,5,Animal_Land_Solid_Large,1,True
2283,2621,2621,wa13a069,5,Object_Sea_Pattern_Small,2,True
2284,2622,2622,wa13a069,5,Object_Land_Solid_Small,3,True
2285,2623,2623,wa13a069,5,Animal_Land_Solid_Small,4,True
2286,2624,2624,wa13a069,5,Object_Land_Pattern_Large,5,True
2287,2625,2625,wa13a069,5,Object_Sea_Solid_Large,6,False
2288,2626,2626,wa13a069,6,Animal_Sea_Pattern_Small,1,True
2289,2627,2627,wa13a069,6,Animal_Land_Pattern_Large,2,True
2290,2628,2628,wa13a069,6,Animal_Land_Solid_Large,3,True
2291,2629,2629,wa13a069,6,Animal_Sea_Solid_Small,4,True
2292,2630,2630,wa13a069,6,Object_Sea_Pattern_Small,5,True
2293,2631,2631,wa13a069,6,Object_Sea_Solid_Large,6,False
2294,2632,2632,wa13a069,7,Animal_Land_Pattern_Large,1,False
2295,2633,2633,wa13a069,7,Object_Land_Pattern_Large,2,True
2296,2634,2634,wa13a069,7,Object_Sea_Solid_Large,3,True
2297,2635,2635,wa13a069,7,Animal_Land_Pattern_Small,4,True
2298,2636,2636,wa13a069,7,Animal_Land_Solid_Large,5,False
2299,2637,2637,wa13a069,7,Animal_Sea_Pattern_Small,6,False
2300,2638,2638,w497e696,1,Object_Land_Pattern_Small,1,True
2301,2639,2639,w497e696,1,Object_Land_Solid_Large,2,False
2302,2640,2640,w497e696,1,Object_Land_Solid_Small,3,False
2303,2641,2641,w497e696,1,Animal_Sea_Pattern_Small,4,False
2304,2642,2642,w497e696,1,Animal_Land_Solid_Small,5,True
2305,2643,2643,w497e696,1,Object_Sea_Solid_Small,6,True
2306,2644,2644,w497e696,2,Animal_Land_Pattern_Small,1,True
2307,2645,2645,w497e696,2,Object_Land_Solid_Small,2,True
2308,2646,2646,w497e696,2,Animal_Land_Solid_Small,3,True
2309,2647,2647,w497e696,2,Animal_Sea_Pattern_Small,4,False
2310,2648,2648,w497e696,2,Object_Land_Pattern_Small,5,True
2311,2649,2649,w497e696,2,Object_Sea_Solid_Small,6,True
2312,2650,2650,w497e696,3,Animal_Sea_Solid_Large,1,True
2313,2651,2651,w497e696,3,Object_Land_Pattern_Small,2,False
2314,2652,2652,w497e696,3,Object_Sea_Pattern_Large,3,True
2315,2653,2653,w497e696,3,Object_Sea_Solid_Small,4,True
2316,2654,2654,w497e696,3,Object_Land_Solid_Small,5,False
2317,2655,2655,w497e696,3,Object_Sea_Pattern_Small,6,True
2318,2656,2656,w497e696,4,Object_Land_Pattern_Large,1,True
2319,2657,2657,w497e696,4,Animal_Land_Solid_Large,2,True
2320,2658,2658,w497e696,4,Animal_Sea_Solid_Large,3,False
2321,2659,2659,w497e696,4,Object_Sea_Solid_Small,4,False
2322,2660,2660,w497e696,5,Object_Land_Pattern_Large,1,True
2323,2661,2661,w497e696,5,Animal_Sea_Pattern_Small,2,True
2324,2662,2662,w497e696,5,Animal_Sea_Pattern_Large,3,True
2325,2663,2663,w497e696,5,Object_Sea_Pattern_Large,4,True
2326,2664,2664,w497e696,5,Object_Sea_Solid_Small,5,False
2327,2665,2665,w497e696,5,Animal_Land_Solid_Large,6,False
2328,2666,2666,w497e696,6,Object_Sea_Pattern_Large,1,False
2329,2667,2667,w497e696,6,Animal_Land_Solid_Large,2,True
2330,2668,2668,w497e696,6,Animal_Land_Pattern_Small,3,False
2331,2669,2669,w497e696,6,Animal_Sea_Pattern_Small,4,False
2332,2670,2670,w497e696,6,Animal_Sea_Pattern_Large,5,False
2333,2671,2671,w497e696,7,Animal_Sea_Pattern_Small,1,True
2334,2672,2672,w497e696,7,Animal_Sea_Pattern_Large,2,True
2335,2673,2673,w497e696,7,Object_Sea_Pattern_Small,3,True
2336,2674,2674,w497e696,7,Object_Land_Solid_Small,4,True
2337,2675,2675,w497e696,7,Animal_Land_Solid_Large,5,False
2338,2676,2676,w497e696,7,Animal_Sea_Solid_Small,6,True
2339,2772,2772,w58ddb10,1,Object_Land_Pattern_Large,1,True
2340,2773,2773,w58ddb10,1,Object_Sea_Solid_Small,2,False
2341,2774,2774,w58ddb10,1,Object_Sea_Pattern_Large,3,False
2342,2775,2775,w58ddb10,1,Object_Sea_Solid_Large,4,True
2343,2776,2776,w58ddb10,1,Animal_Land_Pattern_Large,5,False
2344,2777,2777,w58ddb10,1,Animal_Land_Solid_Large,6,True
2345,2778,2778,w58ddb10,2,Object_Land_Solid_Small,1,True
2346,2779,2779,w58ddb10,2,Animal_Sea_Solid_Large,2,True
2347,2780,2780,w58ddb10,2,Object_Sea_Solid_Large,3,False
2348,2781,2781,w58ddb10,2,Animal_Sea_Solid_Small,4,True
2349,2782,2782,w58ddb10,2,Object_Sea_Solid_Small,5,True
2350,2783,2783,w58ddb10,2,Animal_Land_Solid_Small,6,False
2351,2784,2784,w58ddb10,3,Object_Land_Pattern_Large,1,True
2352,2785,2785,w58ddb10,3,Object_Sea_Pattern_Small,2,True
2353,2786,2786,w58ddb10,3,Animal_Sea_Pattern_Large,3,True
2354,2787,2787,w58ddb10,3,Object_Sea_Solid_Small,4,False
2355,2788,2788,w58ddb10,4,Animal_Sea_Pattern_Large,1,True
2356,2789,2789,w58ddb10,4,Animal_Land_Solid_Small,2,True
2357,2790,2790,w58ddb10,4,Object_Land_Pattern_Large,3,True
2358,2791,2791,w58ddb10,5,Animal_Land_Solid_Small,1,True
2359,2792,2792,w58ddb10,5,Object_Land_Pattern_Large,2,False
2360,2793,2793,w58ddb10,5,Object_Sea_Pattern_Large,3,True
2361,2794,2794,w58ddb10,5,Object_Sea_Solid_Small,4,True
2362,2795,2795,w58ddb10,5,Object_Sea_Pattern_Small,5,False
2363,2796,2796,w58ddb10,6,Object_Sea_Pattern_Large,1,False
2364,2797,2797,w58ddb10,6,Animal_Land_Solid_Small,2,True
2365,2798,2798,w58ddb10,7,Animal_Land_Pattern_Large,1,False
2366,2799,2799,w58ddb10,7,Animal_Sea_Solid_Large,2,True
2367,2800,2800,w58ddb10,7,Animal_Land_Solid_Large,3,False
2368,2801,2801,w58ddb10,7,Object_Sea_Solid_Large,4,True
2369,2802,2802,w58ddb10,7,Object_Sea_Pattern_Small,5,True
2370,2803,2803,wa36b055,1,Object_Land_Pattern_Large,1,True
2371,2804,2804,wa36b055,1,Animal_Sea_Solid_Small,2,True
2372,2805,2805,wa36b055,1,Animal_Sea_Pattern_Small,3,False
2373,2806,2806,wa36b055,1,Object_Sea_Pattern_Large,4,False
2374,2807,2807,wa36b055,1,Object_Sea_Pattern_Small,5,False
2375,2808,2808,wa36b055,1,Object_Land_Solid_Small,6,False
2376,2809,2809,wa36b055,2,Object_Land_Pattern_Large,1,False
2377,2810,2810,wa36b055,2,Animal_Land_Pattern_Small,2,True
2378,2811,2811,wa36b055,2,Animal_Sea_Pattern_Large,3,False
2379,2812,2812,wa36b055,2,Object_Sea_Solid_Large,4,False
2380,2813,2813,wa36b055,3,Animal_Sea_Pattern_Small,1,False
2381,2814,2814,wa36b055,3,Object_Sea_Solid_Large,2,True
2382,2815,2815,wa36b055,3,Object_Land_Pattern_Large,3,True
2383,2816,2816,wa36b055,3,Animal_Sea_Pattern_Large,4,True
2384,2817,2817,wa36b055,4,Animal_Land_Solid_Large,1,False
2385,2818,2818,wa36b055,4,Animal_Land_Pattern_Large,2,False
2386,2819,2819,wa36b055,4,Object_Sea_Solid_Large,3,True
2387,2820,2820,wa36b055,4,Animal_Land_Solid_Small,4,False
2388,2821,2821,wa36b055,5,Animal_Sea_Pattern_Small,1,False
2389,2822,2822,wa36b055,5,Animal_Land_Solid_Small,2,True
2390,2823,2823,wa36b055,5,Object_Land_Solid_Small,3,True
2391,2824,2824,wa36b055,5,Object_Sea_Solid_Large,4,False
2392,2825,2825,wa36b055,5,Animal_Sea_Solid_Small,5,True
2393,2826,2826,wa36b055,6,Animal_Sea_Pattern_Small,1,True
2394,2827,2827,wa36b055,6,Animal_Land_Solid_Small,2,False
2395,2828,2828,wa36b055,6,Animal_Land_Solid_Large,3,False
2396,2829,2829,wa36b055,6,Object_Sea_Solid_Large,4,False
2397,2830,2830,wa36b055,6,Object_Sea_Pattern_Small,5,False
2398,2831,2831,wa36b055,6,Animal_Land_Pattern_Small,6,True
2399,2832,2832,wa36b055,7,Animal_Land_Pattern_Large,1,False
2400,2833,2833,wa36b055,7,Object_Land_Solid_Small,2,True
