,index,wid,game,multi_time,image,responses,remembered_outcome,category_1,category_2,outcome,outcome_mem_difference,item
784,880,w82f4ec0,3,Before,Scene_Red,"{""Q0"":""-2""}",-2.0,Scene,Red,-2,0.0,Scene_Red
785,881,w82f4ec0,3,Before,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,2,1.0,Animal_Green
786,882,w82f4ec0,4,After,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,-1,-3.0,Animal_Yellow
787,883,w82f4ec0,4,After,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,2,3.0,Animal_Blue
788,884,w82f4ec0,4,After,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,-2,-3.0,Animal_Red
789,885,w82f4ec0,4,After,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,2,4.0,Scene_Yellow
790,886,w82f4ec0,4,After,Scene_Blue,"{""Q0"":""-2""}",-2.0,Scene,Blue,-1,1.0,Scene_Blue
791,887,w82f4ec0,4,After,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,2,1.0,Object_Yellow
792,888,w82f4ec0,5,Before,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,-2,-1.0,Object_Green
793,889,w82f4ec0,5,Before,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,2,1.0,Object_Blue
794,890,w82f4ec0,5,Before,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,-1,-2.0,Object_Yellow
795,891,w82f4ec0,5,Before,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,-1,-3.0,Animal_Green
796,892,w82f4ec0,5,Before,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,2,3.0,Animal_Blue
797,893,w82f4ec0,5,Before,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,1,3.0,Food_Green
798,894,w82f4ec0,6,After,Scene_Red,"{""Q0"":""-1""}",-1.0,Scene,Red,2,3.0,Scene_Red
799,895,w82f4ec0,6,After,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,1,-1.0,Scene_Blue
800,896,w82f4ec0,6,After,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-2,0.0,Scene_Yellow
801,897,w82f4ec0,6,After,Food_Red,"{""Q0"":""-2""}",-2.0,Food,Red,-2,0.0,Food_Red
802,898,w82f4ec0,6,After,Food_Blue,"{""Q0"":""+1""}",1.0,Food,Blue,-2,-3.0,Food_Blue
803,899,w82f4ec0,6,After,Object_Red,"{""Q0"":""+1""}",1.0,Object,Red,2,1.0,Object_Red
804,900,w82f4ec0,7,Before,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,2,0.0,Object_Green
805,901,w82f4ec0,7,Before,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-1,0.0,Object_Blue
806,902,w82f4ec0,7,Before,Object_Red,"{""Q0"":""-1""}",-1.0,Object,Red,-2,-1.0,Object_Red
807,903,w82f4ec0,7,Before,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,2,0.0,Animal_Green
808,904,w82f4ec0,7,Before,Animal_Blue,"{""Q0"":""+1""}",1.0,Animal,Blue,2,1.0,Animal_Blue
809,905,w82f4ec0,7,Before,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,-2,-4.0,Scene_Green
810,906,w82f4ec0,8,After,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,-2,-4.0,Food_Red
811,907,w82f4ec0,8,After,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,2,3.0,Food_Yellow
812,908,w82f4ec0,8,After,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,2,3.0,Food_Green
813,909,w82f4ec0,8,After,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,2,0.0,Animal_Red
814,910,w82f4ec0,8,After,Animal_Yellow,"{""Q0"":""+1""}",1.0,Animal,Yellow,-1,-2.0,Animal_Yellow
815,911,w82f4ec0,8,After,Scene_Red,"{""Q0"":""-1""}",-1.0,Scene,Red,-2,-1.0,Scene_Red
816,912,w8efa7d8,1,After,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-1,0.0,Object_Blue
817,913,w8efa7d8,1,After,Object_Green,"{""Q0"":""-2""}",-2.0,Object,Green,-2,0.0,Object_Green
818,914,w8efa7d8,1,After,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,1,0.0,Object_Yellow
819,915,w8efa7d8,1,After,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,2,0.0,Animal_Blue
820,916,w8efa7d8,1,After,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,1,0.0,Animal_Green
821,917,w8efa7d8,1,After,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-2,0.0,Food_Blue
822,918,w8efa7d8,2,Before,Scene_Red,"{""Q0"":""-1""}",-1.0,Scene,Red,-1,0.0,Scene_Red
823,919,w8efa7d8,2,Before,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,1,0.0,Scene_Blue
824,920,w8efa7d8,2,Before,Scene_Green,"{""Q0"":""-1""}",-1.0,Scene,Green,-1,0.0,Scene_Green
825,921,w8efa7d8,2,Before,Object_Red,"{""Q0"":""+1""}",1.0,Object,Red,1,0.0,Object_Red
826,922,w8efa7d8,2,Before,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,1,0.0,Object_Blue
827,923,w8efa7d8,2,Before,Food_Red,"{""Q0"":""-2""}",-2.0,Food,Red,-2,0.0,Food_Red
828,924,w8efa7d8,3,After,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,-1,0.0,Food_Yellow
829,925,w8efa7d8,3,After,Food_Red,"{""Q0"":""-2""}",-2.0,Food,Red,1,3.0,Food_Red
830,926,w8efa7d8,3,After,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-1,0.0,Food_Green
831,927,w8efa7d8,3,After,Animal_Yellow,"{""Q0"":""-2""}",-2.0,Animal,Yellow,1,3.0,Animal_Yellow
832,928,w8efa7d8,3,After,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,-2,-1.0,Animal_Red
833,929,w8efa7d8,3,After,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,1,0.0,Scene_Yellow
834,930,w8efa7d8,4,Before,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-1,0.0,Animal_Yellow
835,931,w8efa7d8,4,Before,Animal_Blue,"{""Q0"":""+1""}",1.0,Animal,Blue,1,0.0,Animal_Blue
836,932,w8efa7d8,4,Before,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,1,0.0,Animal_Red
837,933,w8efa7d8,4,Before,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-2,0.0,Scene_Yellow
838,934,w8efa7d8,4,Before,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,1,2.0,Scene_Blue
839,935,w8efa7d8,4,Before,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,-1,0.0,Object_Yellow
840,936,w8efa7d8,5,After,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-1,0.0,Food_Green
841,937,w8efa7d8,5,After,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,1,0.0,Food_Yellow
842,938,w8efa7d8,5,After,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-1,1.0,Food_Blue
843,939,w8efa7d8,5,After,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,1,2.0,Animal_Green
844,940,w8efa7d8,5,After,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,2,0.0,Animal_Yellow
845,941,w8efa7d8,5,After,Scene_Green,"{""Q0"":""-1""}",-1.0,Scene,Green,-1,0.0,Scene_Green
846,942,w8efa7d8,6,Before,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,1,2.0,Food_Green
847,943,w8efa7d8,6,Before,Food_Red,"{""Q0"":""-2""}",-2.0,Food,Red,-2,0.0,Food_Red
848,944,w8efa7d8,6,Before,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,-1,-2.0,Food_Yellow
849,945,w8efa7d8,6,Before,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,2,0.0,Scene_Green
850,946,w8efa7d8,6,Before,Scene_Red,"{""Q0"":""-1""}",-1.0,Scene,Red,-1,0.0,Scene_Red
851,947,w8efa7d8,6,Before,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,2,0.0,Object_Green
852,948,w8efa7d8,7,After,Scene_Red,"{""Q0"":""""}",,Scene,Red,2,,Scene_Red
853,949,w8efa7d8,7,After,Scene_Yellow,"{""Q0"":""""}",,Scene,Yellow,-2,,Scene_Yellow
854,950,w8efa7d8,7,After,Scene_Blue,"{""Q0"":""""}",,Scene,Blue,-2,,Scene_Blue
855,951,w8efa7d8,7,After,Object_Red,"{""Q0"":""""}",,Object,Red,-2,,Object_Red
856,952,w8efa7d8,7,After,Object_Yellow,"{""Q0"":""""}",,Object,Yellow,1,,Object_Yellow
857,953,w8efa7d8,7,After,Animal_Red,"{""Q0"":""""}",,Animal,Red,1,,Animal_Red
858,954,w8efa7d8,8,Before,Object_Blue,"{""Q0"":""""}",,Object,Blue,-1,,Object_Blue
859,955,w8efa7d8,8,Before,Object_Green,"{""Q0"":""""}",,Object,Green,1,,Object_Green
860,956,w8efa7d8,8,Before,Object_Red,"{""Q0"":""""}",,Object,Red,-1,,Object_Red
861,957,w8efa7d8,8,Before,Animal_Blue,"{""Q0"":""""}",,Animal,Blue,1,,Animal_Blue
862,958,w8efa7d8,8,Before,Animal_Green,"{""Q0"":""""}",,Animal,Green,-2,,Animal_Green
863,959,w8efa7d8,8,Before,Food_Blue,"{""Q0"":""""}",,Food,Blue,1,,Food_Blue
864,1056,wcc4ec90,1,Before,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,2,0.0,Food_Blue
865,1057,wcc4ec90,1,Before,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-1,0.0,Food_Green
866,1058,wcc4ec90,1,Before,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,2,0.0,Food_Red
867,1059,wcc4ec90,1,Before,Object_Blue,"{""Q0"":""+2""}",2.0,Object,Blue,-2,-4.0,Object_Blue
868,1060,wcc4ec90,1,Before,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,-2,-1.0,Object_Green
869,1061,wcc4ec90,1,Before,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,2,0.0,Scene_Blue
870,1062,wcc4ec90,2,After,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,2,0.0,Scene_Yellow
871,1063,wcc4ec90,2,After,Scene_Green,"{""Q0"":""-1""}",-1.0,Scene,Green,1,2.0,Scene_Green
872,1064,wcc4ec90,2,After,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,-2,-4.0,Scene_Blue
873,1065,wcc4ec90,2,After,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,-2,-1.0,Food_Yellow
874,1066,wcc4ec90,2,After,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,1,2.0,Food_Green
875,1067,wcc4ec90,2,After,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,-1,-3.0,Animal_Yellow
876,1068,wcc4ec90,3,Before,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,-1,-3.0,Object_Red
877,1069,wcc4ec90,3,Before,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,-2,-1.0,Object_Green
878,1070,wcc4ec90,3,Before,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,1,2.0,Object_Yellow
879,1071,wcc4ec90,3,Before,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,1,-1.0,Animal_Red
880,1072,wcc4ec90,3,Before,Animal_Green,"{""Q0"":""-2""}",-2.0,Animal,Green,-2,0.0,Animal_Green
881,1073,wcc4ec90,3,Before,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,2,0.0,Scene_Red
882,1074,wcc4ec90,4,After,Object_Blue,"{""Q0"":""+2""}",2.0,Object,Blue,1,-1.0,Object_Blue
883,1075,wcc4ec90,4,After,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,-1,0.0,Object_Yellow
884,1076,wcc4ec90,4,After,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,1,-1.0,Object_Red
885,1077,wcc4ec90,4,After,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,1,-1.0,Animal_Blue
886,1078,wcc4ec90,4,After,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-2,-1.0,Animal_Yellow
887,1079,wcc4ec90,4,After,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-1,1.0,Food_Blue
888,1080,wcc4ec90,5,Before,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,2,0.0,Scene_Green
889,1081,wcc4ec90,5,Before,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,-2,-3.0,Scene_Blue
890,1082,wcc4ec90,5,Before,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,2,0.0,Scene_Yellow
891,1083,wcc4ec90,5,Before,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,1,0.0,Animal_Green
892,1084,wcc4ec90,5,Before,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,-2,-1.0,Animal_Blue
893,1085,wcc4ec90,5,Before,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,-1,0.0,Object_Green
894,1086,wcc4ec90,6,After,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,2,0.0,Food_Red
895,1087,wcc4ec90,6,After,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,-1,0.0,Food_Yellow
896,1088,wcc4ec90,6,After,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-2,0.0,Food_Blue
897,1089,wcc4ec90,6,After,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,2,0.0,Animal_Red
898,1090,wcc4ec90,6,After,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-1,0.0,Animal_Yellow
899,1091,wcc4ec90,6,After,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,1,0.0,Scene_Red
900,1092,wcc4ec90,7,Before,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,2,0.0,Scene_Yellow
901,1093,wcc4ec90,7,Before,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,-2,0.0,Scene_Green
902,1094,wcc4ec90,7,Before,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,1,0.0,Scene_Red
903,1095,wcc4ec90,7,Before,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,-2,0.0,Food_Yellow
904,1096,wcc4ec90,7,Before,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-1,0.0,Food_Green
905,1097,wcc4ec90,7,Before,Object_Yellow,"{""Q0"":""+2""}",2.0,Object,Yellow,2,0.0,Object_Yellow
906,1098,wcc4ec90,8,After,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,1,2.0,Animal_Red
907,1099,wcc4ec90,8,After,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,-2,0.0,Animal_Blue
908,1100,wcc4ec90,8,After,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,-1,0.0,Animal_Green
909,1101,wcc4ec90,8,After,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,2,0.0,Object_Red
910,1102,wcc4ec90,8,After,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,-1,-2.0,Object_Blue
911,1103,wcc4ec90,8,After,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,1,-1.0,Food_Red
912,1104,w8de3f64,1,After,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,1,0.0,Scene_Blue
913,1105,w8de3f64,1,After,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,-1,0.0,Scene_Yellow
914,1106,w8de3f64,1,After,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,1,0.0,Scene_Red
915,1107,w8de3f64,1,After,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,-1,0.0,Animal_Blue
916,1108,w8de3f64,1,After,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,2,0.0,Animal_Yellow
917,1109,w8de3f64,1,After,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,-1,0.0,Food_Blue
918,1110,w8de3f64,2,Before,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,-1,0.0,Food_Yellow
919,1111,w8de3f64,2,Before,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-1,0.0,Food_Green
920,1112,w8de3f64,2,Before,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,1,0.0,Food_Red
921,1113,w8de3f64,2,Before,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,-1,0.0,Scene_Yellow
922,1114,w8de3f64,2,Before,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,2,0.0,Scene_Green
923,1115,w8de3f64,2,Before,Object_Yellow,"{""Q0"":""+2""}",2.0,Object,Yellow,1,-1.0,Object_Yellow
924,1116,w8de3f64,3,After,Animal_Yellow,"{""Q0"":""+1""}",1.0,Animal,Yellow,2,1.0,Animal_Yellow
925,1117,w8de3f64,3,After,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,-1,0.0,Animal_Blue
926,1118,w8de3f64,3,After,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,-2,-4.0,Animal_Green
927,1119,w8de3f64,3,After,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,1,0.0,Object_Yellow
928,1120,w8de3f64,3,After,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,2,1.0,Object_Blue
929,1121,w8de3f64,3,After,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,-1,0.0,Food_Yellow
930,1122,w8de3f64,4,Before,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,-2,0.0,Object_Red
931,1123,w8de3f64,4,Before,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,2,0.0,Object_Green
932,1124,w8de3f64,4,Before,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,1,0.0,Object_Blue
933,1125,w8de3f64,4,Before,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,2,1.0,Animal_Red
934,1126,w8de3f64,4,Before,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,-1,0.0,Animal_Green
935,1127,w8de3f64,4,Before,Scene_Red,"{""Q0"":""-1""}",-1.0,Scene,Red,-1,0.0,Scene_Red
936,1128,w8de3f64,5,After,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,1,0.0,Object_Green
937,1129,w8de3f64,5,After,Object_Red,"{""Q0"":""-1""}",-1.0,Object,Red,-1,0.0,Object_Red
938,1130,w8de3f64,5,After,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,1,0.0,Object_Yellow
939,1131,w8de3f64,5,After,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,-2,0.0,Scene_Green
940,1132,w8de3f64,5,After,Scene_Red,"{""Q0"":""-2""}",-2.0,Scene,Red,-2,0.0,Scene_Red
941,1133,w8de3f64,5,After,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,2,0.0,Animal_Green
942,1134,w8de3f64,6,Before,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,2,3.0,Food_Blue
943,1135,w8de3f64,6,Before,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,-2,-1.0,Food_Red
944,1136,w8de3f64,6,Before,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-1,0.0,Food_Green
945,1137,w8de3f64,6,Before,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,-2,-1.0,Animal_Blue
946,1138,w8de3f64,6,Before,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,1,0.0,Animal_Red
947,1139,w8de3f64,6,Before,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,2,0.0,Scene_Blue
948,1140,w8de3f64,7,After,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,2,0.0,Scene_Green
949,1141,w8de3f64,7,After,Scene_Blue,"{""Q0"":""-2""}",-2.0,Scene,Blue,-2,0.0,Scene_Blue
950,1142,w8de3f64,7,After,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-2,0.0,Scene_Yellow
951,1143,w8de3f64,7,After,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,1,-1.0,Object_Green
952,1144,w8de3f64,7,After,Object_Blue,"{""Q0"":""-2""}",-2.0,Object,Blue,-2,0.0,Object_Blue
953,1145,w8de3f64,7,After,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,2,0.0,Food_Green
954,1146,w8de3f64,8,Before,Food_Red,"{""Q0"":""-2""}",-2.0,Food,Red,-2,0.0,Food_Red
955,1147,w8de3f64,8,Before,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,1,0.0,Food_Yellow
956,1148,w8de3f64,8,Before,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,2,3.0,Food_Blue
957,1149,w8de3f64,8,Before,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,1,0.0,Animal_Red
958,1150,w8de3f64,8,Before,Animal_Yellow,"{""Q0"":""-2""}",-2.0,Animal,Yellow,-2,0.0,Animal_Yellow
959,1151,w8de3f64,8,Before,Object_Red,"{""Q0"":""+1""}",1.0,Object,Red,-1,-2.0,Object_Red
960,1152,we83fa8f,1,Before,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,1,2.0,Object_Yellow
961,1153,we83fa8f,1,Before,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,-2,0.0,Object_Red
962,1154,we83fa8f,1,Before,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,2,1.0,Object_Green
963,1155,we83fa8f,1,Before,Animal_Yellow,"{""Q0"":""-2""}",-2.0,Animal,Yellow,-1,1.0,Animal_Yellow
964,1156,we83fa8f,1,Before,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,-2,-3.0,Animal_Red
965,1157,we83fa8f,1,Before,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,1,0.0,Food_Yellow
966,1158,we83fa8f,2,After,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,-1,0.0,Scene_Blue
967,1159,we83fa8f,2,After,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,1,0.0,Scene_Yellow
968,1160,we83fa8f,2,After,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,-1,-2.0,Scene_Green
969,1161,we83fa8f,2,After,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-2,0.0,Food_Blue
970,1162,we83fa8f,2,After,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,1,0.0,Food_Yellow
971,1163,we83fa8f,2,After,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,1,0.0,Object_Blue
972,1164,we83fa8f,3,Before,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,1,-1.0,Food_Green
973,1165,we83fa8f,3,Before,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,2,1.0,Food_Red
974,1166,we83fa8f,3,Before,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,-1,0.0,Food_Blue
975,1167,we83fa8f,3,Before,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,-1,-3.0,Scene_Green
976,1168,we83fa8f,3,Before,Scene_Red,"{""Q0"":""-1""}",-1.0,Scene,Red,2,3.0,Scene_Red
977,1169,we83fa8f,3,Before,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,-1,-2.0,Animal_Green
978,1170,we83fa8f,4,After,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-2,-1.0,Animal_Yellow
979,1171,we83fa8f,4,After,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,-1,0.0,Animal_Blue
980,1172,we83fa8f,4,After,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,2,1.0,Animal_Red
981,1173,we83fa8f,4,After,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,2,1.0,Scene_Yellow
982,1174,we83fa8f,4,After,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,-1,0.0,Scene_Blue
983,1175,we83fa8f,4,After,Object_Yellow,"{""Q0"":""+2""}",2.0,Object,Yellow,1,-1.0,Object_Yellow
984,1176,we83fa8f,5,Before,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,1,0.0,Object_Green
985,1177,we83fa8f,5,Before,Object_Blue,"{""Q0"":""-2""}",-2.0,Object,Blue,-2,0.0,Object_Blue
986,1178,we83fa8f,5,Before,Object_Yellow,"{""Q0"":""+2""}",2.0,Object,Yellow,2,0.0,Object_Yellow
987,1179,we83fa8f,5,Before,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,-2,-4.0,Animal_Green
988,1180,we83fa8f,5,Before,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,-2,0.0,Animal_Blue
989,1181,we83fa8f,5,Before,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,2,4.0,Food_Green
990,1182,we83fa8f,6,After,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,1,0.0,Scene_Red
991,1183,we83fa8f,6,After,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,-1,0.0,Scene_Blue
992,1184,we83fa8f,6,After,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,1,-1.0,Scene_Yellow
993,1185,we83fa8f,6,After,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,-1,0.0,Food_Red
994,1186,we83fa8f,6,After,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-1,1.0,Food_Blue
995,1187,we83fa8f,6,After,Object_Red,"{""Q0"":""-1""}",-1.0,Object,Red,2,3.0,Object_Red
996,1188,we83fa8f,7,Before,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,-2,-4.0,Object_Green
997,1189,we83fa8f,7,Before,Object_Blue,"{""Q0"":""+2""}",2.0,Object,Blue,2,0.0,Object_Blue
998,1190,we83fa8f,7,Before,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,-2,0.0,Object_Red
999,1191,we83fa8f,7,Before,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,1,0.0,Animal_Green
1000,1192,we83fa8f,7,Before,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,2,0.0,Animal_Blue
1001,1193,we83fa8f,7,Before,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,-1,-2.0,Scene_Green
1002,1194,we83fa8f,8,After,Food_Red,"{""Q0"":""-2""}",-2.0,Food,Red,-2,0.0,Food_Red
1003,1195,we83fa8f,8,After,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,-1,-3.0,Food_Yellow
